Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1982,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R128 (Roland Garros)
1981,4,3,1,75.0%,6-3,66.7%,49-30,62.0%,0-0,-,0,,,,,,,,,,,,W (Nice)
1980,18,11,7,61.1%,25-14,64.1%,193-135,58.8%,1-2,33.3%,0,,,,,,,,,,,,W (Nice)
1979,5,1,4,20.0%,3-7,30.0%,43-49,46.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Nice)
1978,23,17,6,73.9%,31-17,64.6%,246-185,57.1%,3-2,60.0%,0,,,,,,,,,,,,W (Barcelona Real)
1977,3,0,3,0.0%,1-5,16.7%,19-35,35.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (Kitzbuhel)
1976,32,20,12,62.5%,42-23,64.6%,321-227,58.6%,2-3,40.0%,0,,,,,,,,,,,,F (Gstaad)
1975,31,18,13,58.1%,37-31,54.4%,328-284,53.6%,2-1,66.7%,0,,,,,,,,,,,,W (4x)
1974,42,31,11,73.8%,61-26,70.1%,442-306,59.1%,2-0,100.0%,0,,,,,,,,,,,,W (6x)
1973,10,3,7,30.0%,8-13,38.1%,93-105,47.0%,1-2,33.3%,0,,,,,,,,,,,,F (Mamers)
1972,47,33,14,70.2%,73-32,69.5%,546-368,59.7%,1-1,50.0%,0,,,,,,,,,,,,W (4x)
1971,73,51,22,69.9%,108-49,68.8%,823-589,58.3%,4-3,57.1%,0,,,,,,,,,,,,W (2x)
1970,71,50,21,70.4%,103-50,67.3%,819-601,57.7%,0-0,-,0,,,,,,,,,,,,W (4x)
1969,70,47,23,67.1%,102-46,68.9%,803-546,59.5%,0-0,-,0,,,,,,,,,,,,W (4x)
1968,85,71,14,83.5%,147-33,81.7%,1004-541,65.0%,0-0,-,0,,,,,,,,,,,,W (16x)
1967,76,51,25,67.1%,108-65,62.4%,895-722,55.3%,0-0,-,0,,,,,,,,,,,,W (5x)
1966,70,44,26,62.9%,97-61,61.4%,825-689,54.5%,0-0,-,0,,,,,,,,,,,,W (Buenos Aires River Plate)
1965,78,49,29,62.8%,107-70,60.5%,897-716,55.6%,0-0,-,0,,,,,,,,,,,,W (3x)
1964,21,12,9,57.1%,28-23,54.9%,254-233,52.2%,0-0,-,0,,,,,,,,,,,,W (Adelaide)
1963,6,2,4,33.3%,5-8,38.5%,47-60,43.9%,0-0,-,0,,,,,,,,,,,,R16 (3x)
1962,6,1,5,16.7%,2-10,16.7%,47-75,38.5%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1961,5,1,4,20.0%,3-8,27.3%,40-60,40.0%,0-0,-,0,,,,,,,,,,,,R16 (Sydney)
1959,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R64 (Sydney Manly)
Career,778,516,262,66.3%,1097-598,64.7%,8744-6581,57.1%,16-16,50.0%,0,,,,,,,,,,,,
