Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1991 Paris Masters R64,W vs Santoro,26,22,1.2,23.4%,19.8%,23,19,1.2,23.2%,19.2%,15.2%,7.1%,1.2,15.3%,12.6%
1990 US Open R64,L vs Becker,26,32,0.8,15.2%,18.7%,19,27,0.7,12.1%,17.2%,4.5%,5.7%,2.1,26.3%,12.3%
1990 Roland Garros R128,W vs Clavet,58,36,1.6,22.3%,13.8%,43,33,1.3,17.9%,13.8%,10.8%,5.0%,1.4,18.8%,13.5%
1990 Australian Open SF,L vs Lendl,17,21,0.8,12.1%,14.9%,9,20,0.5,7.2%,16.0%,4.0%,3.2%,2.6,27.7%,10.6%
1986 Forest Hills SF,W vs Lendl,19,9,2.1,14.2%,6.7%,14,8,1.8,11.3%,6.5%,4.0%,6.5%,1.4,17.2%,11.9%
1985 Rome F,W vs Mecir,34,45,0.8,13.4%,17.8%,28,42,0.7,11.6%,17.4%,6.6%,5.0%,1.0,20.2%,19.4%
1983 Roland Garros F,W vs Wilander,45,37,1.2,20.9%,17.2%,40,36,1.1,19.5%,17.6%,14.6%,4.9%,0.9,17.2%,18.1%
1983 Roland Garros SF,W vs Roger Vasselin,36,16,2.3,26.9%,11.9%,32,15,2.1,26.4%,12.4%,12.4%,14.0%,1.0,16.4%,16.4%
1982 Davis Cup RR,W vs Lendl,45,23,2.0,22.7%,11.6%,32,19,1.7,18.7%,11.1%,7.6%,11.1%,1.7,33.8%,19.7%
Career (9 matches),,306,241,1.3,18.9%,14.9%,240,219,1.1,16.2%,14.8%,8.9%,6.6%,1.4,21.6%,15.5%
