Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1990 Australian Open SF,L vs Lendl,58% (7/12),0% (0/2),0/0,0/0,33% (3/9),2/5,1/2,- (0/0),- (0/0)
1986 Forest Hills SF,W vs Lendl,82% (9/11),40% (4/10),2/6,1/5,83% (5/6),0/0,0/0,- (0/0),- (0/0)
1985 Rome F,W vs Mecir,74% (14/19),44% (7/16),3/5,1/1,29% (2/7),0/1,0/0,50% (3/6),80% (4/5)
1983 Roland Garros F,W vs Wilander,76% (13/17),35% (6/17),3/6,1/2,67% (6/9),0/0,0/0,80% (4/5),60% (3/5)
1983 Roland Garros SF,W vs Roger Vasselin,63% (10/16),67% (8/12),3/5,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
1990 (1 matches),,58.3%,0.0%,-,-,33.3%,40.0%,50.0%,-,-
1986 (1 matches),,81.8%,40.0%,33.3%,20.0%,83.3%,-,-,-,-
1985 (1 matches),,73.7%,43.8%,60.0%,100.0%,28.6%,0.0%,-,50.0%,80.0%
1983 (2 matches),,69.7%,48.3%,54.5%,66.7%,69.2%,-,-,80.0%,60.0%
Career (5 matches),,70.7%,43.9%,50.0%,44.4%,54.3%,33.3%,50.0%,63.6%,70.0%
