Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
13-Mar-1989,Indian Wells,Hard,F,18,13,(7) Miloslav Mecir [SVK] d. (12) Noah,3-6 2-6 6-1 6-2 6-3,,,,,,,,
15-Feb-1988,Milan,Carpet,F,8,6,(5) Noah d. (2) Jimmy Connors [USA],4-4 RET,,,,,,,,
13-Oct-1986,Basel,Hard,F,6,4,(1) Stefan Edberg [SWE] d. (2) Noah,7-6 6-2 6-7 7-6,,,,,,,,
13-May-1985,Rome,Clay,F,23,16,(9) Noah d. (7) Miloslav Mecir [SVK],6-3 3-6 6-2 7-6,,,,,,,,
13-Feb-1984,La Quinta,Hard,F,5,3,(1) Jimmy Connors [USA] d. (2) Noah,6-2 6-7 6-3,,,,,,,,
23-May-1983,Roland Garros,Clay,F,6,5,(6) Noah d. (5) Mats Wilander [SWE],6-2 7-5 7-6,,,,,,,,
04-Apr-1983,Lisbon,Clay,F,11,6,(2) Mats Wilander [SWE] d. (3) Noah,2-6 7-6 6-4,,,,,,,,
15-Feb-1982,La Quinta,Hard,F,17,3,(4) Noah d. (1) Ivan Lendl [USA],3-6 6-2 7-5,,,,,,,,
02-Feb-1981,Richmond WCT,Carpet,F,16,6,(8) Noah d. (2) Ivan Lendl [USA],6-1 3-1 RET,,,,,,,,
19-May-1980,Rome,Clay,F,24,4,(1) Guillermo Vilas [ARG] d. (11) Noah,6-0 6-4 6-4,,,,,,,,
