Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,5,5,0,100.0%,10-0,100.0%,61-20,75.3%,0-0,-,0,,,,,,,,,,,,W (Bradenton 75K)
2000,11,8,3,72.7%,18-11,62.1%,148-130,53.2%,1-1,50.0%,0,,,,,,,,,,,,F (Oporto 75K)
1997,3,2,1,66.7%,5-2,71.4%,35-20,63.6%,0-0,-,0,,,,,,,,,,,,QF (Marseille 50K)
1996,14,11,3,78.6%,22-6,78.6%,151-100,60.2%,0-3,0.0%,0,,,,,,,,,,,,W (Bronx 25K)
1995,11,9,2,81.8%,18-9,66.7%,142-100,58.7%,1-1,50.0%,0,,,,,,,,,,,,W (ITF Zaragoza)
1994,19,12,7,63.2%,25-18,58.1%,213-183,53.8%,4-0,100.0%,0,,,,,,,,,,,,F (ITF Valladolid 25K)
1993,4,0,4,0.0%,0-8,0.0%,24-50,32.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
1992,22,16,6,72.7%,31-15,67.4%,245-174,58.5%,3-4,42.9%,0,,,,,,,,,,,,W (ITF Bilbao)
1991,16,7,9,43.8%,17-19,47.2%,168-142,54.2%,1-0,100.0%,0,,,,,,,,,,,,SF (ITF Granada)
1990,19,10,9,52.6%,18-21,46.2%,164-182,47.4%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
1989,8,4,4,50.0%,10-8,55.6%,82-72,53.2%,0-0,-,0,,,,,,,,,,,,SF (ITF Fez)
Career,132,84,48,63.6%,174-117,59.8%,1433-1173,55.0%,12-11,52.2%,0,,,,,,,,,,,,
