Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,2,-,-,0.0%,7.4%,72.3%,48.5%,23.1%,41.5%,33.3%,37.5%,0.57,R32 (Marbella)
2009,8,3,5,37.5%,6-11,35.3%,63-80,44.1%,0-0,-,8,-,-,0.9%,3.5%,71.1%,53.5%,48.5%,52.1%,42.4%,47.2%,0.88,R16 (Marbella)
2008,21,9,12,42.9%,20-28,41.7%,200-231,46.4%,1-4,20.0%,20,-,-,0.6%,2.8%,72.2%,55.4%,44.1%,52.2%,44.2%,48.1%,0.92,QF (Stockholm)
2007,25,11,14,44.0%,26-30,46.4%,246-259,48.7%,2-5,28.6%,20,-,-,1.0%,3.4%,71.9%,57.7%,42.0%,53.3%,43.5%,48.4%,0.93,QF (Guangzhou)
2006,28,15,13,53.6%,32-28,53.3%,269-282,48.8%,4-1,80.0%,16,-,-,1.0%,2.5%,70.9%,56.2%,46.5%,53.4%,44.5%,48.7%,0.95,SF (Seoul)
2005,28,10,18,35.7%,31-40,43.7%,310-360,46.3%,5-4,55.6%,3,-,-,0.4%,5.2%,62.3%,51.4%,37.9%,46.3%,47.9%,47.1%,0.89,SF (Pattaya)
2004,29,12,17,41.4%,30-36,45.5%,297-327,47.6%,1-2,33.3%,9,-,-,1.5%,4.2%,70.6%,55.0%,53.9%,54.7%,47.1%,50.9%,1.04,QF (Hasselt)
2003,37,19,18,51.4%,43-41,51.2%,371-392,48.6%,5-2,71.4%,3,-,-,0.4%,2.8%,73.8%,54.6%,41.5%,51.2%,39.5%,45.9%,0.81,W (Tashkent)
2002,40,19,21,47.5%,47-44,51.6%,421-406,50.9%,5-4,55.6%,0,,,,,,,,,,,,SF (Brussels)
2001,31,13,18,41.9%,33-39,45.8%,332-336,49.7%,3-4,42.9%,0,,,,,,,,,,,,QF (Antwerp)
2000,16,8,8,50.0%,20-20,50.0%,177-186,48.8%,0-2,0.0%,0,,,,,,,,,,,,SF (Madrid)
1999,30,12,18,40.0%,28-38,42.4%,271-306,47.0%,2-1,66.7%,0,,,,,,,,,,,,QF (Hobart)
1998,38,22,16,57.9%,43-35,55.1%,351-337,51.0%,3-3,50.0%,0,,,,,,,,,,,,W (Budapest)
1997,28,18,10,64.3%,36-24,60.0%,279-231,54.7%,4-4,50.0%,0,,,,,,,,,,,,W (Cardiff)
1996,25,9,16,36.0%,21-32,39.6%,227-262,46.4%,3-0,100.0%,0,,,,,,,,,,,,QF (Hobart)
1995,24,11,13,45.8%,22-27,44.9%,202-221,47.8%,4-0,100.0%,0,,,,,,,,,,,,QF (Roland Garros)
1994,4,0,4,0.0%,1-8,11.1%,30-51,37.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1993,16,6,10,37.5%,11-19,36.7%,113-142,44.3%,3-3,50.0%,0,,,,,,,,,,,,QF (2x)
1992,5,1,4,20.0%,2-8,20.0%,33-56,37.1%,0-0,-,0,,,,,,,,,,,,R16 (Paris)
1991,4,2,2,50.0%,3-5,37.5%,26-36,41.9%,1-0,100.0%,0,,,,,,,,,,,,QF (Sao Paulo)
1990,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,1-0,100.0%,0,,,,,,,,,,,,R32 (Estoril)
Career,440,200,240,45.5%,455-519,46.7%,4227-4537,48.2%,47-39,54.7%,81,-,-,0.9%,3.3%,71.2%,55.6%,44.8%,52.5%,44.1%,48.3%,0.93,
