Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Australian Open R128,L vs Hsieh,13,25,0.5,14.4%,27.8%,10,20,0.5,12.7%,25.3%,10.1%,1.3%,0.9,8.9%,10.0%
2016 Wimbledon R128,L vs Konjuh,14,23,0.6,12.8%,21.1%,9,17,0.5,9.4%,17.7%,6.3%,2.1%,0.7,11.9%,17.4%
2016 Roland Garros R32,L vs Putintseva,21,37,0.6,20.2%,35.6%,19,36,0.5,18.8%,35.6%,14.9%,4.0%,2.0,11.5%,5.8%
2016 Roland Garros R128,W vs Azarenka,34,24,1.4,19.5%,13.8%,27,20,1.4,17.4%,12.9%,10.3%,6.5%,0.6,13.2%,20.7%
2015 US Open R64,L vs Kerber,19,43,0.4,13.8%,31.2%,19,40,0.5,14.2%,29.9%,10.4%,3.7%,0.9,13.0%,14.5%
2015 Wimbledon R128,L vs Rybarikova,18,32,0.6,15.8%,28.1%,16,26,0.6,15.8%,25.7%,12.9%,3.0%,0.4,7.0%,16.7%
2015 Roland Garros R128,L vs Wozniacki,29,50,0.6,24.4%,42.0%,28,45,0.6,24.8%,39.8%,16.8%,8.0%,0.7,5.0%,7.6%
2015 Australian Open R128,L vs Halep,8,40,0.2,6.7%,33.3%,7,33,0.2,6.4%,30.3%,6.4%,0.0%,0.6,12.5%,21.7%
2014 Wimbledon R128,L vs Pliskova,39,30,1.3,15.5%,11.9%,32,25,1.3,14.0%,11.0%,11.0%,3.1%,1.1,15.9%,15.1%
2014 Roland Garros R128,L vs Barthel,9,19,0.5,8.7%,18.3%,9,17,0.5,9.2%,17.3%,7.1%,2.0%,1.3,18.3%,14.4%
2014 Australian Open R64,L vs Sharapova,20,55,0.4,8.5%,23.3%,17,46,0.4,8.1%,21.9%,,,0.5,14.4%,28.4%
2013 US Open R32,L vs Vinci,17,35,0.5,13.0%,26.7%,14,29,0.5,11.5%,23.8%,,,0.6,10.7%,17.6%
2013 Wimbledon R16,L vs Bartoli,9,16,0.6,9.1%,16.2%,7,14,0.5,8.0%,16.1%,,,0.9,12.1%,13.1%
2013 Wimbledon R64,W vs Safarova,25,24,1.0,13.9%,13.3%,15,22,0.7,9.2%,13.5%,,,0.7,11.7%,16.7%
2013 Wimbledon R128,W vs Hradecka,17,16,1.1,24.6%,23.2%,11,13,0.8,19.0%,22.4%,,,0.6,10.1%,15.9%
2013 Roland Garros R128,L vs Stephens,15,27,0.6,13.5%,24.3%,15,24,0.6,14.2%,22.6%,,,0.6,8.1%,14.4%
2012 Wimbledon R128,L vs Baltacha,23,42,0.5,11.9%,21.8%,20,33,0.6,11.4%,18.9%,,,0.4,6.7%,19.2%
Career (17 matches),,330,538,0.6,14.1%,23.0%,275,460,0.6,12.9%,21.5%,6.1%,2.0%,0.7,11.6%,16.8%
