Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Roland Garros R32,L vs Putintseva,90.3,95.4,7.6,,,106,80,78.7,6.1,,,88,69
2016 Roland Garros R128,W vs Azarenka,94.3,99.2,6.5,,,110,81,84.1,5.4,,,92,72
2015 US Open R64,L vs Kerber,93.1,100.5,5.9,,,109,89,83.8,4.9,,,93,74
2015 Roland Garros R128,L vs Wozniacki,93.5,98.4,7.3,,,110,77,82.5,6.9,,,93,62
2015 Australian Open R128,L vs Halep,94.7,99.9,5.6,,,110,87,86.9,3.5,,,92,75
2014 Australian Open R64,L vs Sharapova,95.0,,,,,110,,,,,,,77
2013 US Open R32,L vs Vinci,97.2,,,,,110,,,,,,,77
2013 Wimbledon R16,L vs Bartoli,90.6,,,,,110,,,,,,,61
2013 Wimbledon R64,W vs Safarova,98.4,,,,,114,,,,,,,77
2013 Roland Garros R128,L vs Stephens,92.9,,,,,106,,,,,,,66
2012 Wimbledon R128,L vs Baltacha,96.6,,,,,110,,,,,,,75
Career (11 matches),,94.6,98.7,6.6,,,114,77,83.5,5.3,,,93,61
