Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,108,46,62,42.6%,111-134,45.3%,1087-1218,47.2%,20-10,66.7%,99,54.8%,31.1%,3.9%,7.3%,56.5%,64.4%,42.8%,55.0%,42.7%,48.9%,0.95
Clay,101,55,46,54.5%,126-111,53.2%,1110-1069,50.9%,16-13,55.2%,79,62.5%,44.0%,2.9%,7.1%,60.7%,61.2%,44.0%,54.5%,46.1%,50.3%,1.01
Grass,12,3,9,25.0%,10-18,35.7%,130-156,45.5%,1-4,20.0%,11,67.6%,11.8%,7.6%,6.0%,61.0%,69.8%,42.5%,59.2%,35.8%,47.4%,0.88
Carpet,3,1,2,33.3%,3-4,42.9%,33-34,49.3%,0-1,0.0%,3,-,-,3.7%,5.1%,64.8%,61.4%,44.7%,55.6%,43.8%,50.0%,0.99
Grand Slams,40,15,25,37.5%,37-52,41.6%,397-450,46.9%,4-5,44.4%,36,50.0%,25.4%,4.3%,7.4%,56.1%,65.2%,41.6%,54.9%,42.9%,49.0%,0.95
Premiers,51,17,34,33.3%,43-74,36.8%,439-604,42.1%,7-4,63.6%,48,58.6%,25.4%,3.8%,6.6%,59.9%,61.4%,42.7%,53.9%,40.6%,47.3%,0.88
Internationals,119,68,51,57.1%,159-122,56.6%,1407-1280,52.4%,26-17,60.5%,97,63.7%,45.8%,3.5%,6.9%,59.3%,63.8%,44.3%,55.9%,45.5%,50.8%,1.03
Finals,4,2,2,50.0%,5-4,55.6%,48-43,52.7%,2-1,66.7%,4,58.6%,44.8%,4.9%,7.3%,64.8%,63.2%,48.7%,58.1%,43.0%,50.5%,1.03
Semi-finals,13,4,9,30.8%,13-19,40.6%,139-162,46.2%,2-1,66.7%,11,53.8%,53.8%,3.2%,6.7%,62.9%,58.4%,41.0%,52.0%,44.9%,48.6%,0.94
Quarter-finals,22,13,9,59.1%,31-23,57.4%,270-255,51.4%,7-3,70.0%,17,56.1%,44.6%,2.9%,6.1%,61.8%,62.5%,41.5%,54.4%,45.4%,50.1%,1.00
vs Righties,199,93,106,46.7%,218-236,48.0%,2068-2163,48.9%,29-24,54.7%,172,60.2%,38.2%,3.7%,7.0%,59.0%,63.3%,43.4%,55.1%,43.6%,49.4%,0.97
vs Lefties,17,6,11,35.3%,18-26,40.9%,185-237,43.8%,4-3,57.1%,13,55.6%,20.0%,4.6%,8.4%,57.0%,62.6%,42.9%,54.2%,41.0%,47.5%,0.90
vs Top 10,19,1,18,5.3%,4-37,9.8%,113-248,31.3%,1-4,20.0%,18,45.6%,25.0%,3.8%,6.5%,59.7%,59.0%,36.2%,49.8%,35.7%,43.0%,0.71
