Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 US Open R128,L vs Larsson,22% (2/9),100% (2/2),0/5,67% (6/9),17% (1/6),0/2,0/0,0/0,0/0,0/0
2016 Cincinnati Q2,L vs Nara,40% (4/10),75% (3/4),2/6,78% (7/9),14% (1/7),0/3,0/0,1/1,0/0,0/0
2016 Cincinnati Q1,W vs Giorgi,19% (3/16),100% (3/3),2/3,33% (5/15),40% (2/5),2/2,0/1,1/1,0/1,0/0
2016 Prague $75K R32,W vs Burger,64% (9/14),89% (8/9),2/4,54% (7/13),29% (2/7),5/7,1/1,0/1,0/0,0/0
2016 Bastad QF,L vs Goerges,46% (6/13),83% (5/6),3/7,57% (8/14),0% (0/8),1/4,0/1,0/1,0/0,0/1
2016 Bastad R16,W vs Barthel,67% (6/9),100% (6/6),1/2,67% (6/9),67% (4/6),4/4,0/1,0/0,0/1,0/0
2016 Bastad R32,W vs Allertova,56% (5/9),100% (5/5),1/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2016 Wimbledon R128,L vs Konjuh,11% (1/9),100% (1/1),1/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/0
2016 Brescia $50K F,W vs Maleckova,86% (6/7),83% (5/6),1/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2016 Brescia $50K SF,W vs Celik,60% (6/10),83% (5/6),1/2,22% (2/9),0% (0/2),3/4,0/0,0/0,0/0,0/0
2016 Brescia $50K QF,W vs Tomova,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2016 Brescia $50K R16,W vs Shapatava,75% (6/8),83% (5/6),2/2,22% (2/9),0% (0/2),4/4,1/1,0/0,1/1,0/0
2016 Brescia $50K R32,W vs Vogt,86% (6/7),67% (4/6),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2016 Roland Garros R32,L vs Putintseva,43% (3/7),0% (0/3),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2016 Roland Garros R64,W vs Sevastova,67% (6/9),33% (2/6),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2016 Rome R64,L vs Zahlavova Strycova,38% (3/8),0% (0/3),0/4,63% (5/8),20% (1/5),0/0,0/0,2/2,0/0,1/1
2016 Madrid R32,L vs Halep,14% (1/7),100% (1/1),0/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/1
2016 Madrid R64,W vs Gasparyan,54% (7/13),71% (5/7),1/3,36% (5/14),40% (2/5),3/5,2/2,1/1,1/1,0/0
2016 Istanbul R32,L vs Hsieh,47% (7/15),43% (3/7),2/6,50% (8/16),13% (1/8),1/3,0/1,2/3,0/1,0/1
2016 Katowice R32,L vs Broady,31% (5/16),100% (5/5),2/6,50% (8/16),13% (1/8),1/5,0/1,2/2,0/0,0/0
2016 (21 matches),,47.1%,74.7%,32.4%,48.4%,24.0%,65.7%,73.7%,56.3%,70.0%,20.0%
2015 (22 matches),,53.2%,79.0%,41.1%,49.2%,28.4%,78.6%,70.0%,54.5%,54.5%,55.6%
2014 (25 matches),,44.9%,74.8%,28.1%,51.4%,20.3%,59.2%,64.7%,63.0%,80.0%,58.3%
2013 (50 matches),,52.4%,80.2%,39.3%,45.8%,23.4%,64.8%,77.6%,44.4%,72.7%,56.3%
2012 (16 matches),,46.4%,72.7%,37.1%,52.0%,25.8%,68.8%,73.3%,50.0%,83.3%,0.0%
Career (136 matches),,49.5%,77.7%,36.0%,48.6%,24.0%,66.7%,73.3%,53.2%,70.4%,50.0%
