Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
20-Jul-2015,Bad Gastein,Clay,F,43,23,(2) Samantha Stosur [AUS] d. (3) Knapp,3-6 7-6(3) 6-6,0.93,2.6%,6.0%,62.1%,59.7%,45.5%,10/17,
18-May-2015,Nuremberg,Clay,F,48,42,(6) Knapp d. (4) Roberta Vinci [ITA],7-6(5) 4-6 6-1,1.15,2.3%,6.8%,75.0%,57.6%,63.6%,4/9,
08-Sep-2014,Tashkent,Hard,F,89,35,(3) Knapp d. (1) Bojana Jovanovski [SRB],6-2 7-6(4),1.23,12.9%,10.0%,55.7%,76.9%,48.4%,7/8,
06-May-2013,Trnava 75K,Clay,F,113,189,Barbora Zahlavova Strycova [CZE] d. (2) Knapp,6-2 6-4,,,,,,,,
03-Sep-2012,Mestre 50K,Clay,F,129,145,(2) Knapp d. (5) Estrella Cabeza Candela [ESP],6-1 3-6 6-1,,,,,,,,
27-Aug-2012,Bagnatica 10K,Clay,F,129,185,(2) Maria Elena Camerin [ITA] d. (1) Knapp,7-6(5) 6-4,,,,,,,,
20-Jun-2011,RomeTevere Remo 25K,Clay,F,251,172,Knapp d. (2) Laura Thorpe [FRA],6-3 6-0,,,,,,,,
11-Feb-2008,Antwerp,Hard,F,47,1,(1) Justine Henin [BEL] d. Knapp,6-3 6-3,0.83,3.8%,7.5%,66.0%,65.7%,38.9%,5/9,
09-Jul-2007,Biella 100K,Clay,F,69,36,(2) Agnieszka Radwanska [POL] d. (5) Knapp,6-3 6-3,,,,,,,,
24-Jul-2006,Monteroni D`Arbia 25K,Clay,F,200,139,(8) Knapp d. (1) Edina Gallovits Hall [ROU],6-2 6-1,,,,,,,,
