Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 US Open R128,L vs Larsson,1.02,0.71,52.0,2.3,5.7%,60.0%,0.0%,35.3%,33.3%,40.0%
2016 Cincinnati Q2,L vs Nara,1.13,0.77,53.7,2.0,5.7%,48.6%,3.2%,38.7%,34.5%,42.3%
2016 Cincinnati Q1,W vs Giorgi,1.08,1.17,69.8,2.5,9.3%,64.8%,3.9%,62.7%,32.1%,46.9%
2016 Prague $75K R32,W vs Burger,1.04,1.17,59.1,3.1,8.5%,51.1%,2.2%,58.7%,48.3%,53.6%
2016 Bastad QF,L vs Goerges,0.98,0.81,60.9,6.3,2.4%,50.0%,0.0%,44.7%,44.7%,41.2%
2016 Bastad R16,W vs Barthel,1.17,1.58,46.8,2.2,0.0%,55.9%,3.0%,63.6%,57.7%,50.0%
2016 Bastad R32,W vs Allertova,1.15,1.36,54.6,2.1,3.3%,56.7%,10.0%,60.0%,40.6%,58.6%
2016 Wimbledon R128,L vs Konjuh,0.88,0.66,50.9,2.5,7.1%,53.6%,4.0%,52.0%,27.6%,42.9%
2016 Brescia $50K F,W vs Maleckova,0.97,1.76,40.6,2.5,12.0%,64.0%,0.0%,70.8%,65.4%,52.2%
2016 Brescia $50K SF,W vs Celik,0.98,1.38,55.3,2.3,3.2%,61.3%,3.6%,64.3%,41.7%,62.9%
2016 Brescia $50K QF,W vs Tomova,1.04,1.61,45.2,2.1,0.0%,60.0%,0.0%,67.9%,56.0%,56.5%
2016 Brescia $50K R16,W vs Shapatava,1.00,1.58,45.3,2.5,14.8%,59.3%,7.7%,69.2%,67.9%,44.0%
2016 Brescia $50K R32,W vs Vogt,1.01,1.66,40.0,2.2,6.7%,63.3%,7.7%,73.1%,62.5%,43.8%
2016 Roland Garros R32,L vs Putintseva,0.93,0.50,34.5,2.1,0.0%,41.9%,0.0%,48.3%,34.8%,23.8%
2016 Roland Garros R64,W vs Sevastova,1.00,1.36,53.0,2.2,2.7%,70.3%,3.0%,66.7%,39.4%,46.7%
2016 Rome R64,L vs Zahlavova Strycova,0.77,0.45,27.7,2.0,0.0%,37.0%,0.0%,60.0%,25.0%,36.0%
2016 Madrid R32,L vs Halep,0.96,0.60,41.9,2.5,0.0%,39.1%,0.0%,34.8%,34.6%,44.0%
2016 Madrid R64,W vs Gasparyan,1.05,1.30,55.3,5.8,2.2%,63.0%,5.0%,65.0%,44.4%,45.2%
2016 Istanbul R32,L vs Hsieh,0.94,0.85,63.2,29.5,2.0%,55.1%,2.2%,53.3%,42.4%,40.7%
2016 Katowice R32,L vs Broady,1.12,0.90,76.9,4.9,1.9%,59.6%,6.5%,52.2%,32.7%,38.1%
2016 (21 matches),,1.01,1.01,53.5,2.6,4.4%,55.5%,3.3%,56.8%,42.5%,45.5%
2015 (22 matches),,1.01,1.08,60.6,2.8,2.6%,55.0%,3.7%,57.0%,47.6%,46.2%
2014 (25 matches),,0.98,0.94,56.3,2.6,4.2%,56.4%,4.7%,52.6%,44.1%,42.3%
2013 (50 matches),,1.03,1.12,58.3,2.7,3.5%,56.9%,3.6%,56.4%,46.3%,47.9%
2012 (16 matches),,1.02,0.98,56.0,2.6,1.7%,53.7%,0.0%,54.7%,44.4%,44.2%
Career (136 matches),,1.02,1.05,57.4,2.7,3.6%,55.9%,3.7%,55.7%,45.4%,45.7%
