Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Monte Carlo Masters R64,L vs Bautista Agut,48,51,0.9,22.9%,24.3%,44,50,0.9,22.3%,25.4%,9.6%,12.7%,1.1,16.7%,14.8%
2023 Australian Open R128,L vs Rune,20,27,0.7,11.3%,15.3%,16,24,0.7,10.3%,15.5%,5.2%,4.5%,1.3,22.6%,18.1%
2022 US Open R128,L vs De Minaur,14,50,0.3,8.6%,30.7%,14,48,0.3,9.4%,32.2%,7.4%,2.0%,0.6,12.3%,20.2%
2022 Cincinnati Masters R64,W vs Evans,34,22,1.5,29.3%,19.0%,29,18,1.6,31.2%,19.4%,14.0%,10.8%,1.0,20.7%,19.8%
2022 Wimbledon R64,L vs Kyrgios,16,15,1.1,11.1%,10.4%,12,12,1.0,10.7%,10.7%,3.6%,6.3%,5.0,34.7%,6.9%
2022 Wimbledon R128,W vs Lehecka,54,44,1.2,15.5%,12.6%,48,41,1.2,15.2%,13.0%,7.0%,7.9%,2.3,20.1%,8.9%
2022 Queen's Club F,L vs Berrettini,31,26,1.2,24.4%,20.5%,25,24,1.0,24.5%,23.5%,3.9%,7.8%,1.8,33.1%,18.1%
2022 Queen's Club SF,W vs Cilic,28,11,2.5,24.6%,9.6%,25,11,2.3,27.5%,12.1%,3.3%,11.0%,1.0,29.8%,29.8%
2022 Rome Masters R32,W vs Rublev,33,22,1.5,31.1%,20.8%,31,22,1.4,31.6%,22.4%,9.2%,16.3%,1.2,18.9%,16.0%
2022 Madrid Masters R64,L vs Isner,27,19,1.4,18.5%,13.0%,22,17,1.3,20.4%,15.7%,2.8%,9.3%,1.4,34.2%,24.0%
2022 Indian Wells Masters R64,L vs Monfils,22,21,1.0,20.8%,19.8%,19,21,0.9,22.1%,24.4%,11.6%,2.3%,1.5,28.3%,18.9%
2021 Paris Masters R64,L vs Opelka,15,16,0.9,12.2%,13.0%,11,13,0.8,11.6%,13.7%,6.3%,5.3%,1.8,31.7%,17.9%
2021 US Open R128,L vs Pella,46,53,0.9,17.7%,20.4%,34,44,0.8,16.5%,21.4%,8.7%,6.3%,1.4,20.8%,14.6%
2021 Hamburg F,L vs Carreno Busta,7,22,0.3,6.9%,21.6%,6,22,0.3,6.1%,22.4%,3.1%,3.1%,1.6,26.5%,16.7%
2021 Wimbledon R128,L vs Bolt,36,27,1.3,17.1%,12.8%,20,23,0.9,11.0%,12.7%,5.5%,4.4%,2.0,19.4%,10.0%
2021 Roland Garros R64,L vs Isner,23,12,1.9,11.4%,6.0%,23,12,1.9,14.2%,7.4%,,,1.4,18.4%,12.9%
2021 Roland Garros R128,W vs Marterer,41,21,2.0,20.5%,10.5%,41,21,2.0,22.3%,11.4%,,,1.0,15.0%,15.0%
2021 Monte Carlo Masters R16,L vs Fognini,7,24,0.3,5.6%,19.2%,6,24,0.3,4.9%,19.7%,0.8%,4.1%,0.8,17.6%,23.2%
2021 Australian Open R32,L vs Medvedev,34,45,0.8,12.5%,16.5%,34,45,0.8,13.7%,18.1%,,,0.9,13.6%,14.7%
2021 Australian Open R64,W vs Andujar,40,40,1.0,16.5%,16.5%,40,40,1.0,18.9%,18.9%,,,0.6,11.9%,20.6%
Career (58 matches),,1588,1639,1.0,15.2%,15.7%,1367,1538,0.9,14.9%,16.8%,5.0%,4.7%,1.2,20.0%,16.2%
