Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Monte Carlo R64,L vs Bautista Agut,0.95,0.83,66.9,6.3,3.4%,53.4%,3.8%,69.2%,39.6%,27.7%
2023 Australian Open R128,L vs Rune,0.82,0.61,26.1,2.0,2.0%,61.2%,6.7%,44.4%,32.6%,37.5%
2022 US Open R128,L vs De Minaur,0.96,0.72,32.0,2.7,0.0%,45.5%,0.0%,50.0%,38.1%,40.5%
2022 Cincinnati R64,W vs Evans,1.13,1.65,44.3,2.0,13.8%,72.4%,3.8%,69.2%,43.8%,41.4%
2022 Wimbledon R64,L vs Kyrgios,0.96,0.31,21.2,2.0,6.8%,47.7%,2.3%,53.5%,16.7%,14.8%
2022 Wimbledon R128,W vs Lehecka,1.19,1.11,65.9,19.5,2.1%,60.0%,4.8%,65.5%,30.3%,40.0%
2022 Queen's Club F,L vs Berrettini,0.98,0.64,51.8,2.3,8.6%,54.3%,9.1%,63.6%,31.3%,22.2%
2022 Queen's Club SF,W vs Cilic,1.12,1.80,40.6,2.2,0.0%,66.7%,11.5%,80.8%,43.3%,42.9%
2022 Rome R32,W vs Rublev,1.52,2.03,35.0,2.0,3.4%,65.5%,3.7%,77.8%,33.3%,43.5%
2022 Madrid R64,L vs Isner,0.81,0.82,60.7,3.2,2.8%,83.3%,11.8%,58.8%,30.0%,27.8%
2022 Indian Wells R64,L vs Monfils,0.70,0.61,42.6,2.2,4.2%,66.7%,9.1%,72.7%,15.2%,40.7%
2021 Paris R64,L vs Opelka,0.92,0.53,46.0,2.0,5.9%,64.7%,6.9%,72.4%,21.9%,14.3%
2021 US Open R128,L vs Pella,0.99,0.76,35.7,3.6,8.3%,59.7%,8.7%,52.2%,33.3%,33.9%
2021 Hamburg F,L vs Carreno Busta,0.79,0.42,33.2,2.2,3.6%,60.7%,0.0%,56.0%,23.1%,21.7%
2021 Wimbledon R128,L vs Bolt,0.93,0.71,37.4,2.1,15.0%,71.7%,12.7%,50.9%,19.2%,40.9%
2021 Roland Garros R64,L vs Isner,0.90,0.56,33.8,2.6,7.1%,67.9%,7.5%,66.0%,18.0%,23.8%
2021 Roland Garros R128,W vs Marterer,1.07,1.67,28.5,2.0,10.9%,76.1%,4.8%,69.0%,51.8%,33.9%
2021 Monte Carlo R16,L vs Fognini,0.89,0.57,41.8,2.1,2.8%,55.6%,0.0%,58.1%,30.0%,25.0%
2021 Australian Open R32,L vs Medvedev,0.93,0.78,36.0,2.2,0.0%,52.7%,2.9%,64.7%,35.3%,33.9%
2021 Australian Open R64,W vs Andujar,1.00,1.29,42.7,2.2,10.6%,66.7%,5.1%,61.0%,45.2%,48.2%
2023 (2 matches),,0.89,0.72,48.2,3.1,2.8%,57.0%,5.2%,57.7%,36.5%,32.2%
2022 (9 matches),,1.05,0.94,47.2,2.5,4.1%,60.9%,5.7%,64.2%,31.3%,35.7%
2021 (10 matches),,0.98,0.88,36.4,2.3,8.1%,64.5%,6.6%,62.3%,32.8%,33.0%
2020 (9 matches),,1.08,1.05,45.5,2.3,4.3%,60.4%,5.1%,62.3%,34.0%,42.0%
2019 (40 matches),,1.03,1.14,50.9,2.9,4.0%,64.3%,4.4%,62.6%,38.6%,42.0%
Career (298 matches),,1.04,1.10,51.9,2.8,5.2%,62.7%,5.2%,61.9%,39.2%,40.5%
