Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs De Minaur,102.3,112.2,7.6,112.3,111.1,119,73,90.3,7.6,98.0,70.0,107,70
2022 Wimbledon R64,L vs Kyrgios,106.0,111.3,5.1,,,119,99,99.1,4.7,,,109,90
2021 US Open R128,L vs Pella,106.2,112.1,7.6,114.7,109.3,122,72,95.3,7.9,96.2,93.0,108,64
2019 Roland Garros R32,L vs Tsitsipas,101.1,109.0,7.3,,,119,81,84.8,5.7,,,98,74
2019 Roland Garros R64,W vs Carballes Baena,99.4,106.6,8.4,,,119,66,81.4,7.0,,,96,67
2015 US Open R64,L vs Ferrer,105.3,113.2,5.6,,,124,101,91.8,4.6,,,101,80
2015 Roland Garros R128,L vs Goffin,107.1,112.8,5.0,,,121,101,96.6,5.4,,,105,80
2015 Australian Open R128,L vs Groth,104.2,112.9,5.8,,,123,94,88.9,5.5,,,97,77
2014 US Open R128,L vs Smyczek,103.0,113.0,7.6,,,124,87,84.7,7.2,,,100,71
Career (9 matches),,103.5,111.0,6.9,113.8,109.7,124,66,89.9,6.3,97.2,85.3,109,64
