Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,63.6%,27.3%,2.2%,5.4%,66.7%,67.7%,32.3%,55.9%,39.2%,48.3%,0.89,R32 (Dallas)
2016,20,11,9,55.0%,28-21,57.1%,255-241,51.4%,4-3,57.1%,20,76.0%,26.2%,6.3%,4.9%,62.9%,68.5%,49.9%,61.6%,39.7%,50.6%,1.03,SF (Lexington)
2013,2,1,1,50.0%,2-3,40.0%,24-23,51.1%,0-0,-,2,83.3%,17.4%,5.4%,7.4%,62.4%,76.3%,46.4%,65.1%,34.1%,50.2%,0.98,R16 (Aptos)
2012,11,7,4,63.6%,14-9,60.9%,116-88,56.9%,0-0,-,11,77.7%,38.5%,4.7%,3.8%,62.5%,68.4%,50.4%,61.6%,45.6%,53.7%,1.19,W (Savannah)
2011,6,4,2,66.7%,9-6,60.0%,77-62,55.4%,1-0,100.0%,6,81.4%,27.9%,8.4%,2.9%,63.7%,70.8%,54.4%,64.9%,41.6%,53.1%,1.18,F (Knoxville)
2007,4,2,2,50.0%,5-5,50.0%,53-50,51.5%,1-2,33.3%,0,,,,,,,,,,,,R16 (2x)
2005,28,18,10,64.3%,40-28,58.8%,350-307,53.3%,5-4,55.6%,0,,,,,,,,,,,,F (Tunica Resorts)
2004,40,24,16,60.0%,52-38,57.8%,471-430,52.3%,12-7,63.2%,0,,,,,,,,,,,,W (Denver)
2003,6,2,4,33.3%,7-8,46.7%,81-82,49.7%,3-4,42.9%,0,,,,,,,,,,,,R16 (2x)
2002,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Joplin)
Career,119,69,50,58.0%,157-122,56.3%,1443-1308,52.5%,26-21,55.3%,40,77.3%,29.0%,6.0%,4.5%,63.0%,69.2%,50.0%,62.1%,41.1%,51.6%,1.08,
