Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,12,2,10,16.7%,7-22,24.1%,125-167,42.8%,4-5,44.4%,12,76.3%,10.6%,6.2%,5.7%,61.0%,72.2%,44.6%,61.4%,30.3%,46.6%,0.79,R16 (Newport)
2013,7,3,4,42.9%,9-10,47.4%,95-101,48.5%,3-1,75.0%,7,72.6%,25.0%,8.1%,4.3%,62.6%,67.8%,49.1%,60.8%,38.9%,49.4%,0.99,R16 (Auckland)
2012,25,11,14,44.0%,32-36,47.1%,326-348,48.4%,10-6,62.5%,25,74.2%,21.9%,5.5%,3.8%,62.4%,67.5%,51.8%,61.6%,37.5%,49.5%,0.98,F (Nice)
2005,5,2,3,40.0%,7-7,50.0%,72-74,49.3%,3-2,60.0%,5,87.1%,11.3%,4.2%,4.4%,62.8%,72.5%,53.1%,65.3%,33.0%,48.8%,0.95,R32 (2x)
2004,7,2,5,28.6%,6-12,33.3%,84-100,45.7%,2-2,50.0%,7,76.4%,15.4%,4.7%,7.6%,64.4%,69.8%,45.0%,61.0%,34.0%,48.0%,0.87,R16 (2x)
2003,3,0,3,0.0%,1-7,12.5%,22-47,31.9%,0-0,-,3,55.9%,8.6%,4.9%,7.3%,59.0%,62.0%,40.5%,53.2%,33.8%,42.9%,0.72,R32 (Memphis)
2002,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,6.0%,12.0%,60.0%,73.3%,20.0%,52.0%,30.9%,41.0%,0.64,R64 (Indianapolis)
Career,60,20,40,33.3%,62-96,39.2%,730-849,46.2%,22-16,57.9%,60,74.8%,17.5%,5.7%,5.0%,62.3%,69.1%,48.4%,61.3%,35.2%,48.3%,0.91,
