Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Dallas CH R32,L vs Giron,36% (4/11),75% (3/4),1/3,55% (6/11),33% (2/6),1/2,0/0,0/1,0/0,0/1
2016 Champaign CH R16,W vs Broady,67% (6/9),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2016 Champaign CH R32,W vs Quigley,31% (5/16),40% (2/5),0/0,6% (1/16),100% (1/1),2/2,1/1,2/2,0/0,2/2
2016 Knoxville CH R32,L vs Krajicek,27% (4/15),50% (2/4),1/3,27% (4/15),25% (1/4),1/1,0/1,0/0,0/0,0/0
2016 Charlottesville CH R16,L vs Smyczek,18% (2/11),50% (1/2),0/1,27% (3/11),0% (0/3),0/1,0/0,1/3,0/0,0/1
2016 Fairfield CH R16,L vs Giraldo,25% (4/16),75% (3/4),2/4,31% (5/16),20% (1/5),2/2,0/0,1/1,0/0,1/1
2016 Fairfield CH R32,W vs Mcdonald,44% (4/9),100% (4/4),1/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2016 Stockton CH R16,L vs Kudla,65% (11/17),55% (6/11),4/7,71% (12/17),42% (5/12),3/5,0/1,0/0,0/0,0/0
2016 Stockton CH R32,W vs Polansky,35% (6/17),67% (4/6),0/4,31% (5/16),20% (1/5),3/3,0/0,3/3,0/0,1/1
2016 Tiburon CH R16,L vs Novikov,8% (1/13),100% (1/1),0/3,31% (4/13),25% (1/4),1/1,1/1,1/1,0/0,0/0
2016 Tiburon CH R32,W vs Krajicek,56% (5/9),60% (3/5),0/1,30% (3/10),67% (2/3),1/2,1/1,0/0,1/1,0/0
2016 US Open R128,L vs Delbonis,22% (5/23),40% (2/5),0/6,29% (7/24),14% (1/7),2/2,1/1,5/5,0/0,1/1
2016 Rio Olympics R64,L vs Sugita,41% (7/17),71% (5/7),3/6,41% (7/17),14% (1/7),4/4,0/0,1/1,0/0,1/1
2016 Lexington CH SF,L vs Tiafoe,50% (6/12),67% (4/6),2/5,54% (7/13),0% (0/7),1/4,1/1,0/2,0/0,0/1
2016 Lexington CH QF,W vs Kuznetsov,38% (6/16),33% (2/6),0/0,19% (3/16),100% (3/3),1/1,1/1,0/0,1/1,0/0
2016 Lexington CH R16,W vs Broady,44% (4/9),75% (3/4),0/1,10% (1/10),0% (0/1),2/2,1/1,0/0,1/1,0/0
2016 Lexington CH R32,W vs Evans,35% (6/17),83% (5/6),1/5,35% (6/17),17% (1/6),2/3,0/0,2/2,0/0,0/0
2016 Washington R32,L vs Karlovic,10% (1/10),0% (0/1),0/1,36% (4/11),50% (2/4),0/0,0/0,2/3,0/0,2/2
2016 Washington R64,W vs Groth,0% (0/12),- (0/0),0/0,0% (0/12),- (0/0),0/0,0/0,2/2,0/0,0/0
2016 Newport R16,L vs Baghdatis,0% (0/9),- (0/0),0/2,40% (4/10),25% (1/4),0/0,0/0,1/2,0/0,0/1
2017 (1 matches),,36.4%,75.0%,33.3%,54.5%,33.3%,50.0%,-,0.0%,-,0.0%
2016 (33 matches),,31.9%,64.0%,25.5%,34.0%,27.4%,76.4%,78.9%,72.7%,100.0%,70.6%
2013 (9 matches),,31.8%,57.1%,26.9%,37.0%,30.0%,70.6%,60.0%,77.8%,66.7%,66.7%
2012 (37 matches),,39.1%,68.5%,29.4%,33.9%,32.0%,78.6%,89.2%,64.3%,100.0%,53.3%
Career (80 matches),,35.1%,65.6%,27.4%,34.5%,29.8%,76.8%,83.6%,68.8%,95.7%,61.1%
