Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 US Open R128,L vs Kwon,3.2,3.1,3.4,47.7%,41.3%,50.0%,40.0%,61.5%,17.5%,-4.0,-2.2,-3.0,-3.1
2020 Australian Open R32,L vs Zverev,4.1,4.6,3.6,39.2%,37.9%,43.8%,63.2%,58.7%,18.4%,-10.0,-7.0,2.5,2.9
2019 Kitzbuhel QF,L vs Sonego,2.9,3.0,2.8,46.4%,36.7%,55.6%,-,63.0%,17.6%,1.5,1.8,3.0,7.1
2019 Wimbledon R16,L vs Goffin,3.7,3.6,3.8,49.3%,49.1%,43.8%,50.0%,48.3%,22.3%,17.5,10.8,-11.5,-7.6
2019 Queens Club R32,L vs Medvedev,3.5,3.6,3.4,41.9%,52.4%,20.0%,44.4%,65.1%,62.3%,-1.0,-1.3,-2.5,-12.5
2019 Barcelona R64,W vs Lopez,4.3,4.8,3.7,53.0%,61.9%,58.3%,53.3%,54.0%,14.0%,4.0,3.9,2.0,2.5
2019 Dubai R16,L vs Federer,3.3,3.9,2.6,46.7%,45.8%,53.8%,33.3%,53.5%,13.8%,8.5,8.9,-1.5,-2.1
2019 Rotterdam R16,L vs Medvedev,5.4,5.7,5.0,44.4%,44.4%,40.0%,50.0%,60.1%,41.3%,-0.5,-0.3,-6.0,-8.1
2019 Sofia QF,L vs Berrettini,3.6,3.6,3.6,47.9%,49.0%,45.5%,54.5%,61.4%,10.5%,3.5,2.0,-4.5,-4.5
2019 Australian Open R32,L vs Cilic,3.7,3.4,4.1,51.9%,40.7%,50.0%,31.0%,38.4%,18.8%,11.5,7.3,-0.5,-0.2
2018 Shenzhen SF,L vs Nishioka,5.2,4.3,6.4,54.3%,52.5%,29.2%,42.9%,52.5%,22.6%,13.0,6.4,-11.0,-7.2
2018 Shenzhen QF,W vs Murray,3.8,3.4,4.1,50.0%,60.0%,76.9%,50.0%,58.8%,17.5%,20.5,19.2,3.5,5.4
2018 US Open R32,L vs Del Potro,4.4,4.5,4.2,43.7%,40.5%,65.2%,39.1%,53.4%,11.9%,0.0,0.0,3.5,2.3
2018 US Open R64,W vs Murray,4.4,4.4,4.4,52.3%,56.3%,44.0%,38.5%,59.4%,14.6%,20.5,8.4,4.5,3.2
2018 Rio de Janeiro F,L vs Schwartzman,4.4,4.0,4.8,45.2%,42.4%,16.7%,41.2%,47.9%,10.4%,-4.0,-3.7,-6.5,-6.0
2017 Paris R16,W vs Thiem,3.8,4.2,3.6,56.8%,56.5%,46.7%,50.0%,53.1%,7.6%,4.5,4.5,5.0,6.1
2017 Stockholm SF,L vs Del Potro,4.8,4.7,4.8,46.4%,57.9%,40.0%,42.3%,53.9%,10.2%,13.0,5.6,-5.5,-3.1
2017 Cincinnati R64,L vs Zverev,3.5,3.3,3.7,47.1%,36.4%,83.3%,25.0%,53.2%,16.9%,2.0,2.8,3.0,5.8
2017 Bastad SF,L vs Ferrer,4.2,4.1,4.4,42.3%,50.0%,41.4%,57.1%,49.9%,14.3%,-3.0,-1.9,-3.0,-2.1
2017 Madrid R64,L vs Zverev,3.6,4.2,3.0,41.1%,48.3%,54.5%,62.5%,52.5%,15.1%,-1.0,-1.2,-2.0,-2.8
Career (54 matches),,4.1,4.2,4.0,48.1%,48.0%,48.3%,44.2%,54.9%,16.3%,8.2,5.5,-1.2,-1.2
