Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,0,5,0.0%,1-10,9.1%,30-66,31.3%,0-3,0.0%,5,47.8%,17.0%,1.5%,6.2%,62.5%,55.7%,34.4%,47.7%,34.1%,41.3%,0.65,R32 (4x)
2022,16,5,11,31.3%,15-26,36.6%,192-225,46.0%,5-5,50.0%,16,73.2%,18.6%,5.0%,3.4%,62.8%,66.7%,49.3%,60.2%,35.7%,48.1%,0.90,QF (2x)
2021,10,2,8,20.0%,6-18,25.0%,98-128,43.4%,1-2,33.3%,10,70.3%,17.0%,5.2%,4.3%,65.9%,62.7%,49.0%,58.0%,34.8%,46.6%,0.83,QF (Belgrade 2)
2020,13,6,7,46.2%,16-17,48.5%,153-162,48.6%,2-0,100.0%,13,77.1%,19.2%,8.4%,3.5%,67.4%,70.0%,48.4%,63.0%,37.2%,49.8%,1.01,QF (Doha)
2019,51,25,26,49.0%,73-71,50.7%,717-680,51.3%,8-11,42.1%,51,81.2%,21.3%,8.8%,4.4%,63.8%,71.9%,49.9%,63.9%,36.6%,50.4%,1.01,QF (4x)
2018,63,34,29,54.0%,87-79,52.4%,834-786,51.5%,8-17,32.0%,63,79.0%,24.8%,8.5%,5.2%,63.5%,72.0%,48.6%,63.5%,38.9%,51.0%,1.07,F (Rio de Janeiro)
2017,54,29,25,53.7%,78-62,55.7%,708-662,51.7%,18-9,66.7%,54,78.0%,25.2%,5.1%,4.4%,68.3%,69.9%,50.4%,63.7%,39.0%,51.1%,1.07,F (Dubai)
2016,55,29,26,52.7%,71-62,53.4%,668-625,51.7%,15-12,55.6%,55,80.2%,23.1%,8.2%,5.0%,63.6%,72.2%,49.8%,64.0%,37.7%,50.8%,1.05,W (Bucharest)
2015,50,24,26,48.0%,66-72,47.8%,715-688,51.0%,13-16,44.8%,50,83.7%,18.2%,8.8%,4.7%,64.6%,73.8%,52.2%,66.1%,35.2%,50.6%,1.04,SF (2x)
2014,44,25,19,56.8%,69-56,55.2%,653-609,51.7%,12-15,44.4%,44,81.6%,21.8%,6.3%,5.3%,65.7%,71.6%,50.8%,64.5%,37.2%,50.7%,1.05,W (Houston)
2013,55,30,25,54.5%,84-66,56.0%,766-719,51.6%,14-11,56.0%,52,81.3%,21.4%,6.9%,5.8%,61.9%,72.6%,53.0%,65.1%,37.6%,50.9%,1.08,F (Bastad)
2012,54,32,22,59.3%,76-57,57.1%,672-612,52.3%,10-11,47.6%,54,81.4%,23.9%,6.2%,5.1%,68.9%,70.3%,51.1%,64.3%,38.0%,50.9%,1.06,F (Acapulco)
2011,60,36,24,60.0%,89-66,57.4%,791-711,52.7%,9-10,47.4%,58,80.9%,23.5%,6.9%,4.9%,68.6%,70.5%,50.2%,64.1%,38.1%,51.0%,1.06,F (3x)
2010,65,43,22,66.2%,103-73,58.5%,926-808,53.4%,18-18,50.0%,64,80.2%,27.1%,6.6%,5.8%,67.0%,71.1%,49.1%,63.9%,39.9%,51.7%,1.10,W (2x)
2009,77,52,25,67.5%,136-73,65.1%,1137-885,56.2%,15-20,42.9%,75,84.6%,27.8%,7.7%,4.7%,69.2%,72.3%,53.7%,66.6%,39.5%,52.9%,1.18,W (New Haven)
2008,74,47,27,63.5%,111-79,58.4%,989-852,53.7%,14-15,48.3%,72,78.4%,29.5%,5.0%,5.4%,72.7%,68.8%,51.7%,64.1%,40.6%,52.1%,1.13,W (Umag)
2007,62,34,28,54.8%,85-77,52.5%,819-768,51.6%,10-17,37.0%,59,79.6%,24.2%,5.8%,4.4%,71.5%,69.7%,50.6%,64.3%,38.4%,51.0%,1.08,F (St. Petersburg)
2006,58,32,26,55.2%,87-69,55.8%,775-748,50.9%,15-10,60.0%,57,78.4%,23.4%,4.8%,4.6%,72.6%,68.6%,49.8%,63.4%,38.3%,50.7%,1.05,SF (2x)
2005,63,35,28,55.6%,90-73,55.2%,830-756,52.3%,14-11,56.0%,61,80.7%,24.3%,8.4%,4.7%,64.9%,71.7%,51.1%,64.5%,38.4%,51.3%,1.08,F (Kitzbuhel)
2004,56,31,25,55.4%,68-60,53.1%,640-604,51.4%,11-12,47.8%,56,81.6%,21.9%,6.7%,4.4%,65.6%,69.7%,54.5%,64.4%,36.9%,50.7%,1.04,W (Valencia)
2003,19,7,12,36.8%,20-29,40.8%,230-263,46.7%,7-7,50.0%,18,78.3%,16.0%,6.2%,5.4%,65.6%,67.9%,55.2%,63.5%,34.6%,48.9%,0.95,R16 (Shanghai)
2002,3,1,2,33.3%,2-5,28.6%,25-37,40.3%,0-0,-,3,50.0%,30.0%,2.3%,8.9%,71.8%,56.9%,33.3%,50.2%,40.3%,45.5%,0.81,R16 (Sopot)
Career,1007,559,448,55.5%,1433-1200,54.4%,13368-12394,51.9%,219-232,48.6%,990,80.2%,23.7%,6.9%,4.9%,67.0%,70.7%,50.9%,64.2%,38.1%,51.0%,1.06,
