Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 US Open R128,L vs Kwon,60.8%,43.4%,4.8%,1/5,2.30,17.8%,55.4%,46.3%,5.4%,2.33,33.3%,79.5%,40.0%,4.5%,2.26,0.0%
2020 Australian Open R32,L vs Zverev,56.1%,52.2%,3.7%,1/2,2.14,3.1%,47.5%,48.3%,1.6%,2.20,5.9%,94.4%,58.8%,11.1%,2.08,0.0%
2019 Kitzbuhel QF,L vs Sonego,64.2%,41.2%,1.9%,1/0,2.27,14.0%,56.8%,33.3%,2.7%,2.28,15.0%,81.3%,53.8%,0.0%,2.25,10.0%
2019 Wimbledon R16,L vs Goffin,64.4%,46.1%,1.7%,0/2,2.25,8.0%,57.9%,36.4%,2.6%,2.36,12.0%,82.1%,59.4%,0.0%,2.11,2.7%
2019 Queens Club R32,L vs Medvedev,56.4%,45.2%,1.8%,0/1,2.25,9.4%,54.1%,40.0%,0.0%,2.31,15.4%,64.7%,54.5%,5.9%,2.21,5.3%
2019 Barcelona R64,W vs Lopez,62.0%,58.1%,4.0%,2/0,2.18,23.1%,59.1%,69.2%,9.1%,2.29,22.6%,72.0%,50.0%,0.0%,1.75,25.0%
2019 Dubai R16,L vs Federer,59.0%,39.1%,0.0%,0/0,2.10,30.2%,52.7%,41.4%,0.0%,2.33,33.3%,81.0%,35.3%,0.0%,1.72,25.0%
2019 Rotterdam R16,L vs Medvedev,68.3%,46.3%,1.7%,0/1,2.42,4.8%,60.0%,38.9%,3.3%,2.35,7.7%,82.1%,52.2%,0.0%,2.52,0.0%
2019 Sofia QF,L vs Berrettini,67.3%,42.4%,1.0%,1/0,2.36,22.2%,59.3%,40.0%,0.0%,2.16,29.7%,86.1%,45.2%,2.8%,2.63,11.5%
2019 Australian Open R32,L vs Cilic,71.2%,38.5%,7.2%,8/3,2.43,5.2%,61.8%,29.1%,7.9%,2.48,7.9%,91.5%,48.1%,6.8%,2.34,0.0%
2018 Shenzhen SF,L vs Nishioka,86.7%,37.5%,1.2%,1/0,2.09,12.7%,89.6%,36.7%,0.0%,2.18,25.0%,85.7%,41.7%,7.1%,1.98,0.0%
2018 Shenzhen QF,W vs Murray,76.5%,51.9%,4.4%,1/2,2.41,2.7%,65.0%,42.3%,2.5%,2.15,5.9%,96.3%,61.5%,7.4%,2.63,0.0%
2018 US Open R32,L vs Del Potro,71.3%,40.3%,5.0%,1/4,2.22,18.5%,62.3%,32.6%,2.9%,2.22,30.4%,96.7%,51.7%,10.0%,2.21,2.9%
2018 US Open R64,W vs Murray,74.1%,50.6%,6.3%,2/5,2.19,11.3%,67.7%,45.2%,3.2%,2.10,15.6%,93.2%,56.1%,11.4%,2.35,3.0%
2018 Rio de Janeiro F,L vs Schwartzman,79.7%,40.0%,1.4%,0/1,2.27,2.7%,80.0%,32.1%,2.9%,2.18,0.0%,90.0%,48.1%,0.0%,2.36,5.6%
2017 Paris R16,W vs Thiem,69.6%,56.3%,0.0%,0/0,2.19,15.8%,70.6%,58.3%,0.0%,2.20,20.0%,70.6%,54.2%,0.0%,2.17,0.0%
2017 Stockholm SF,L vs Del Potro,73.2%,46.3%,2.7%,0/3,2.25,10.1%,67.6%,41.7%,0.0%,2.23,15.1%,85.0%,52.9%,7.5%,2.31,0.0%
2017 Cincinnati R64,L vs Zverev,63.3%,29.0%,6.1%,1/2,2.40,5.7%,60.5%,26.1%,0.0%,2.42,10.0%,72.7%,37.5%,27.3%,2.37,0.0%
2017 Bastad SF,L vs Ferrer,71.8%,36.1%,3.5%,0/3,2.31,1.3%,71.4%,37.5%,1.8%,2.00,2.4%,84.0%,33.3%,8.0%,2.63,0.0%
2017 Madrid R64,L vs Zverev,50.8%,51.6%,1.6%,1/0,2.43,2.1%,52.5%,61.9%,0.0%,2.45,3.3%,76.9%,30.0%,7.7%,2.38,0.0%
Career (54 matches),,68.8%,45.1%,3.9%,53.4%,2.21,12.5%,64.7%,40.8%,2.8%,2.19,17.7%,83.9%,51.6%,6.3%,2.24,3.3%
