Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,L vs Kwon,16% (3/19),33% (1/3),0/4,37% (7/19),14% (1/7),1/1,0/0,2/4,0/0,0/0
2022 Wimbledon R128,L vs Paul,14% (2/14),100% (2/2),0/6,54% (7/13),14% (1/7),2/2,0/0,2/2,0/0,1/1
2021 Wimbledon R128,L vs Dimitrov,32% (6/19),33% (2/6),0/4,32% (6/19),33% (2/6),2/2,1/1,4/4,0/0,1/1
2021 Roland Garros R128,L vs Kohlschreiber,42% (8/19),38% (3/8),0/4,42% (8/19),50% (4/8),2/2,0/0,4/4,0/0,2/2
2020 Australian Open R32,L vs Zverev,23% (3/13),33% (1/3),0/6,54% (7/13),14% (1/7),0/1,0/0,1/1,0/0,0/0
2020 Australian Open R64,W vs Basilashvili,29% (6/21),67% (4/6),1/3,29% (6/21),50% (3/6),4/4,2/2,1/1,1/1,0/0
2020 Australian Open R128,W vs Donskoy,46% (6/13),83% (5/6),0/0,7% (1/14),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 US Open R64,L vs Chung,33% (8/24),75% (6/8),1/3,25% (6/24),33% (2/6),5/6,2/3,1/2,0/1,0/0
2019 US Open R128,W vs Kamke,63% (10/16),60% (6/10),1/2,18% (3/17),33% (1/3),6/6,3/3,1/1,1/1,0/0
2019 Kitzbuhel QF,L vs Sonego,20% (2/10),50% (1/2),0/1,50% (5/10),40% (2/5),0/1,0/0,0/2,0/0,0/1
2019 Gstaad R16,L vs Ramos,18% (2/11),50% (1/2),0/2,27% (3/11),33% (1/3),1/1,0/0,0/0,0/0,0/0
2019 Bastad R16,L vs Ramos,44% (4/9),25% (1/4),1/4,78% (7/9),43% (3/7),1/1,0/0,2/2,0/0,1/1
2019 Wimbledon R16,L vs Goffin,20% (4/20),75% (3/4),0/3,32% (6/19),50% (3/6),3/3,1/1,1/1,0/0,1/1
2019 Wimbledon R32,W vs Fabbiano,44% (7/16),57% (4/7),2/2,38% (6/16),67% (4/6),2/3,1/2,2/2,0/1,0/0
2019 Wimbledon R64,W vs Edmund,32% (8/25),75% (6/8),1/4,23% (6/26),0% (0/6),4/6,2/2,2/4,1/1,2/2
2019 Wimbledon R128,W vs Majchrzak,33% (5/15),80% (4/5),0/1,7% (1/15),0% (0/1),3/4,3/3,0/0,1/1,0/0
2019 Eastbourne QF,L vs Querrey,8% (1/12),0% (0/1),0/1,55% (6/11),67% (4/6),0/0,0/0,0/1,0/0,0/1
2019 Queen's Club R32,L vs Medvedev,27% (3/11),33% (1/3),1/4,45% (5/11),20% (1/5),1/1,0/0,2/2,0/0,1/1
2019 s Hertogenbosch R16,L vs Mannarino,38% (6/16),67% (4/6),1/3,27% (4/15),0% (0/4),3/3,1/1,1/1,0/0,0/0
2019 Roland Garros R64,L vs Hoang,43% (9/21),44% (4/9),1/5,41% (9/22),44% (4/9),3/4,1/2,2/2,0/0,0/0
2022 (2 matches),,15.2%,60.0%,0.0%,43.8%,14.3%,100.0%,-,66.7%,-,100.0%
2021 (2 matches),,36.8%,35.7%,0.0%,36.8%,42.9%,100.0%,100.0%,100.0%,-,100.0%
2020 (3 matches),,31.9%,66.7%,11.1%,29.2%,35.7%,87.5%,100.0%,100.0%,100.0%,-
2019 (36 matches),,33.6%,67.3%,23.8%,32.0%,40.9%,82.9%,85.1%,73.9%,80.0%,75.0%
2018 (60 matches),,36.3%,67.5%,23.9%,31.5%,34.0%,83.8%,93.8%,75.0%,95.8%,82.8%
Career (424 matches),,33.9%,65.3%,20.0%,31.4%,38.2%,83.4%,86.9%,79.0%,85.8%,76.4%
