Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 US Open R128,L vs Kwon,0.0%,-,8.6%,66.7%,15.5%,22.7%,18.2%,12.3%,16.7%,0.0%,-,77,83
2020 Australian Open R32,L vs Zverev,2.5%,100.0%,7.8%,69.2%,8.6%,18.2%,0.0%,9.6%,28.6%,2.9%,12.5%,11,-9
2019 Kitzbuhel QF,L vs Sonego,1.4%,100.0%,10.6%,61.5%,25.4%,50.0%,0.0%,13.3%,12.5%,2.2%,0.0%,189,131
2019 Wimbledon R16,L vs Goffin,0.8%,100.0%,10.2%,80.8%,21.7%,17.5%,22.2%,8.6%,25.0%,1.6%,16.7%,31,59
2019 Queens Club R32,L vs Medvedev,13.5%,85.7%,17.5%,75.0%,22.2%,33.3%,0.0%,7.7%,0.0%,0.7%,0.0%,58,90
2019 Barcelona R64,W vs Lopez,0.0%,-,8.8%,60.0%,7.6%,11.5%,11.1%,5.4%,33.3%,1.5%,66.7%,-84,-31
2019 Dubai R16,L vs Federer,0.0%,-,5.4%,75.0%,14.3%,13.0%,0.0%,8.2%,0.0%,0.5%,0.0%,-20,15
2019 Rotterdam R16,L vs Medvedev,0.0%,-,12.7%,70.6%,9.5%,8.6%,3.6%,3.2%,10.0%,2.2%,14.3%,21,2
2019 Sofia QF,L vs Berrettini,0.0%,-,5.5%,72.7%,14.1%,21.6%,0.0%,8.7%,0.0%,0.3%,0.0%,65,68
2019 Australian Open R32,L vs Cilic,0.0%,-,1.6%,80.0%,19.1%,25.0%,11.8%,5.7%,14.3%,0.6%,33.3%,-62,-17
2018 Shenzhen SF,L vs Nishioka,1.1%,100.0%,16.8%,71.0%,17.6%,23.5%,40.0%,7.3%,20.8%,0.5%,0.0%,7,31
2018 Shenzhen QF,W vs Murray,0.0%,-,4.0%,80.0%,22.2%,35.0%,33.3%,16.3%,66.7%,1.0%,100.0%,31,47
2018 US Open R32,L vs Del Potro,3.1%,66.7%,9.1%,63.2%,10.8%,11.9%,3.3%,7.8%,25.0%,1.6%,16.7%,-6,-10
2018 US Open R64,W vs Murray,1.6%,100.0%,9.8%,70.8%,19.4%,23.3%,26.1%,8.9%,11.1%,1.6%,14.3%,-6,-5
2018 Rio de Janeiro F,L vs Schwartzman,2.2%,100.0%,6.8%,37.5%,10.3%,11.5%,5.3%,5.8%,9.1%,2.5%,16.7%,38,26
2017 Paris R16,W vs Thiem,0.0%,-,10.0%,75.0%,15.0%,21.1%,16.7%,7.0%,11.1%,0.0%,-,16,16
2017 Stockholm SF,L vs Del Potro,1.0%,0.0%,6.4%,42.9%,12.4%,18.5%,7.7%,3.9%,0.0%,0.0%,-,-53,-43
2017 Cincinnati R64,L vs Zverev,0.0%,-,6.6%,42.9%,22.6%,37.5%,14.3%,12.2%,23.1%,0.0%,-,8,29
2017 Bastad SF,L vs Ferrer,2.0%,0.0%,14.6%,64.3%,11.9%,12.1%,10.0%,8.5%,5.0%,1.8%,33.3%,37,33
2017 Madrid R64,L vs Zverev,0.0%,-,3.3%,50.0%,15.8%,29.4%,11.1%,9.3%,30.0%,2.8%,20.0%,66,13
Career (54 matches),,0.6%,64.3%,8.1%,65.3%,15.5%,21.8%,11.3%,7.9%,14.6%,0.9%,27.5%,8,17
