Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,1-2,33.3%,15-17,46.9%,0-0,-,1,81.3%,12.5%,4.8%,4.8%,57.7%,75.0%,47.7%,63.5%,31.7%,47.8%,0.87,R32 (Playford)
2017,3,2,1,66.7%,4-4,50.0%,42-39,51.9%,1-1,50.0%,3,92.3%,12.5%,13.3%,3.3%,60.1%,75.5%,49.1%,64.9%,29.7%,48.7%,0.85,QF (Brest)
2016,50,35,15,70.0%,74-36,67.3%,606-473,56.2%,13-10,56.5%,50,80.0%,31.9%,8.0%,4.5%,58.2%,73.5%,50.7%,64.0%,41.7%,52.6%,1.16,W (St Remy de Provence)
2015,8,4,4,50.0%,8-9,47.1%,81-85,48.8%,1-2,33.3%,6,68.8%,35.4%,6.9%,4.6%,54.8%,68.6%,46.7%,58.7%,42.9%,51.1%,1.04,SF (Shanghai)
Career,62,41,21,66.1%,87-51,63.0%,744-614,54.8%,15-13,53.6%,60,79.7%,30.6%,8.1%,4.5%,57.9%,73.2%,50.1%,63.5%,40.9%,52.1%,1.12,
