Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open QF,L vs Sinner,105.4,114.5,9.7,119.3,109.8,126,92,92.2,6.3,91.0,89.2,107,79
2024 US Open R16,W vs Borges,111.2,118.8,7.5,121.6,113.0,129,102,95.2,4.9,103.0,95.8,107,84
2024 US Open R32,W vs Cobolli,107.9,119.1,7.1,122.2,115.3,127,96,90.7,6.9,103.0,92.8,111,80
2024 US Open R64,W vs Marozsan,105.9,117.5,6.2,120.5,113.2,126,102,93.0,5.0,94.3,92.3,103,81
2024 US Open R128,W vs Lajovic,108.1,117.5,7.1,120.3,112.9,127,86,93.1,4.1,98.0,91.1,104,85
2024 Wimbledon SF,L vs Alcaraz,112.8,117.7,4.2,120.0,115.7,124,107,100.2,11.5,114.1,97.3,124,82
2024 Wimbledon QF,W vs Sinner,112.8,119.7,5.1,122.5,116.6,128,95,94.2,10.8,88.0,95.4,123,75
2024 Wimbledon R16,W vs Dimitrov,107.2,116.0,5.3,117.4,112.8,122,103,91.9,7.8,108.0,88.0,108,84
2024 Wimbledon R32,W vs Struff,111.2,115.7,5.8,119.4,110.4,125,96,97.3,9.1,108.0,99.3,122,85
2024 Wimbledon R64,W vs Muller,108.8,116.5,7.0,119.9,111.8,127,76,93.7,6.3,95.8,95.6,105,81
2024 Wimbledon R128,W vs Kovacevic,110.4,116.5,5.9,118.8,113.8,125,105,96.9,9.0,,95.3,123,83
2023 US Open F,L vs Djokovic,110.4,117.5,5.5,120.6,114.1,125,106,94.3,5.3,104.0,96.0,108,86
2023 US Open SF,W vs Alcaraz,112.8,118.8,6.2,122.7,116.0,127,106,99.4,8.7,114.0,98.2,125,87
2023 US Open QF,W vs Rublev,111.3,121.0,5.5,124.4,117.6,130,109,96.4,10.0,108.8,98.6,121,67
2023 US Open R16,W vs De Minaur,113.0,120.0,6.4,122.4,115.2,128,97,98.0,6.5,103.2,99.0,110,83
2023 US Open R32,W vs Baez,108.6,117.9,10.0,122.7,112.7,130,62,91.3,6.0,97.4,93.0,113,81
2023 US Open R64,W vs Oconnell,109.2,118.1,5.1,120.7,114.8,128,106,96.2,11.1,104.6,103.3,121,65
2023 US Open R128,W vs Balazs,109.2,114.7,7.6,119.4,106.7,125,98,96.3,8.7,102.8,95.7,119,86
2023 Wimbledon SF,L vs Alcaraz,113.8,120.5,4.9,122.1,118.1,128,107,103.0,8.3,107.2,104.2,123,90
2023 Wimbledon QF,W vs Eubanks,115.2,120.4,4.8,122.6,117.9,128,108,101.5,7.8,107.3,101.8,122,88
Career (62 matches),,109.5,118.3,6.8,121.5,115.0,132,61,94.2,8.5,101.6,94.9,128,61
