Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
22,Alexander Zverev [GER],14,8,63.6%,14,8,6,57.1%,2016,2025,22,1.06,8.8%,4.7%,62.1%,76.0%,50.4%,66.3%,35.7%,70.3%,38.5%
16,Jannik Sinner [ITA],7,9,43.8%,10,3,7,30.0%,2020,2026,16,0.97,9.5%,4.2%,64.6%,74.7%,46.8%,64.8%,34.1%,62.2%,39.6%
15,Stefanos Tsitsipas [GRE],10,5,66.7%,9,5,4,55.6%,2018,2026,15,1.13,8.9%,3.7%,61.1%,78.2%,56.3%,69.7%,34.4%,58.0%,43.0%
15,Novak Djokovic [SRB],5,10,33.3%,5,2,3,40.0%,2017,2023,15,0.93,10.7%,4.3%,62.1%,69.5%,48.3%,61.4%,35.8%,51.5%,38.4%
12,Alex De Minaur [AUS],8,4,66.7%,2,1,1,50.0%,2018,2025,11,1.07,9.4%,5.8%,60.9%,70.0%,48.3%,61.5%,41.2%,56.5%,40.0%
11,Grigor Dimitrov [BUL],8,3,72.7%,3,2,1,66.7%,2017,2024,11,1.15,11.5%,4.8%,59.9%,71.8%,50.6%,63.3%,42.1%,60.9%,48.3%
11,Jan Lennard Struff [GER],9,2,81.8%,7,4,3,57.1%,2016,2025,11,1.28,9.8%,3.0%,60.6%,76.5%,59.9%,70.0%,38.3%,68.4%,41.6%
10,Felix Auger Aliassime [CAN],8,2,80.0%,5,3,2,60.0%,2018,2026,10,1.17,9.5%,4.5%,66.2%,75.3%,54.0%,68.1%,37.4%,64.1%,58.8%
10,Andrey Rublev [RUS],8,2,80.0%,4,3,1,75.0%,2016,2023,10,1.25,14.6%,5.3%,59.9%,78.4%,49.5%,66.8%,41.5%,66.7%,42.7%
9,Carlos Alcaraz [ESP],3,6,33.3%,4,3,1,75.0%,2021,2026,9,0.91,5.2%,4.5%,63.6%,70.4%,48.7%,62.5%,34.1%,61.3%,54.1%
9,Adrian Mannarino [FRA],5,4,55.6%,3,3,0,100.0%,2016,2025,9,1.07,9.6%,5.0%,58.7%,74.5%,45.9%,62.7%,40.1%,48.3%,43.8%
9,Karen Khachanov [RUS],7,2,77.8%,3,3,0,100.0%,2017,2025,9,1.07,7.2%,5.4%,61.4%,75.8%,45.5%,64.1%,38.3%,56.4%,43.5%
8,Frances Tiafoe [USA],6,2,75.0%,1,1,0,100.0%,2015,2026,8,1.28,12.4%,6.3%,57.8%,76.3%,55.4%,67.5%,41.7%,51.7%,53.3%
8,Alexander Bublik [KAZ],7,1,87.5%,4,3,1,75.0%,2016,2025,7,1.32,9.8%,4.0%,60.9%,76.9%,53.3%,67.7%,42.7%,63.3%,50.0%
7,Marton Fucsovics [HUN],6,1,85.7%,2,0,2,0.0%,2016,2026,7,1.19,5.4%,3.2%,63.8%,72.2%,50.5%,64.3%,42.5%,67.5%,51.7%
