Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells F,L vs Sinner,4.5,4.9,4.1,44.6%,33.3%,64.0%,55.6%,38.3%,4.9%,8.5,8.3,-1.5,-0.9
2026 Indian Wells SF,W vs Alcaraz,4.2,4.4,3.9,58.2%,32.3%,54.5%,68.8%,42.6%,5.3%,6.5,7.6,4.5,3.6
2026 Indian Wells QF,W vs Draper,4.7,3.2,6.3,59.0%,83.3%,33.3%,52.9%,43.4%,10.1%,8.5,9.4,2.5,2.2
2026 Indian Wells R32,W vs Baez,5.7,4.3,6.9,60.4%,60.7%,58.3%,57.1%,41.6%,4.1%,4.0,3.8,5.5,3.4
2026 Indian Wells R64,W vs Tabilo,4.7,4.7,4.8,54.5%,59.3%,40.0%,68.8%,50.0%,4.4%,-3.5,-3.5,13.5,12.5
2026 Dubai SF,W vs Auger Aliassime,4.3,3.2,5.1,54.2%,70.8%,68.8%,50.0%,45.0%,4.5%,1.5,2.0,14.5,14.1
2026 Dubai QF,W vs Brooksby,4.1,2.3,5.8,64.9%,60.0%,50.0%,70.0%,47.5%,4.8%,3.5,4.9,-1.5,-1.9
2026 Dubai R16,W vs Wawrinka,4.7,3.6,5.4,58.2%,55.2%,61.5%,61.5%,47.6%,7.6%,8.5,8.9,6.0,5.5
2026 Dubai R32,W vs Shang,4.6,3.0,6.3,63.9%,52.9%,42.9%,66.7%,47.0%,6.7%,1.5,1.7,5.0,5.1
2026 Doha R16,L vs Tsitsipas,4.2,4.3,4.1,43.3%,50.0%,50.0%,22.2%,51.0%,6.3%,-3.0,-3.3,2.5,2.9
2026 Rotterdam R32,L vs Humbert,3.8,3.5,4.2,48.4%,51.4%,54.5%,47.1%,42.1%,11.4%,1.0,0.8,-1.0,-0.6
2026 Australian Open R16,L vs Tien,4.5,4.5,4.7,32.0%,46.5%,57.1%,42.9%,45.0%,9.7%,-4.5,-3.8,3.0,2.2
2026 Australian Open R128,W vs De Jong,4.9,4.4,5.3,48.6%,71.7%,37.0%,60.0%,43.8%,8.2%,24.0,13.8,9.5,4.1
2026 Brisbane F,W vs Nakashima,4.9,4.8,4.9,51.5%,48.0%,80.0%,50.0%,43.3%,5.6%,4.0,3.9,0.5,0.4
2026 Brisbane SF,W vs Michelsen,3.9,3.5,4.3,59.0%,46.7%,45.0%,71.4%,42.3%,7.8%,6.5,7.6,8.5,7.2
2026 Brisbane QF,W vs Majchrzak,4.4,3.3,5.6,53.2%,55.6%,66.7%,53.8%,56.8%,10.0%,3.0,1.6,9.5,7.0
2026 Brisbane R16,W vs Tiafoe,4.0,2.9,5.3,59.6%,53.8%,50.0%,75.0%,41.5%,4.7%,2.5,4.5,2.5,3.0
2026 Brisbane R32,W vs Fucsovics,3.9,2.6,4.8,56.7%,62.5%,83.3%,55.6%,44.3%,3.2%,-3.0,-4.4,12.5,13.9
2025 Paris R64,W vs Munar,5.1,4.6,5.7,53.3%,68.8%,71.4%,50.0%,58.7%,8.2%,9.0,8.3,7.0,9.0
2025 Almaty F,W vs Moutet,5.7,4.8,6.6,51.1%,50.0%,45.2%,62.1%,44.2%,5.2%,2.0,1.2,2.0,0.9
Career (340 matches),,4.8,4.4,5.2,52.4%,52.7%,52.0%,53.2%,45.6%,7.6%,6.3,4.7,5.3,3.4
