Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Bogota F,L vs Osorio,0.91,0.64,41.6,2.0,0.0%,54.8%,3.3%,43.3%,33.3%,37.9%
2022 Chennai R16,L vs Marino,0.87,0.69,51.2,2.5,0.0%,60.6%,3.3%,50.0%,37.1%,33.3%
2022 Wimbledon R64,L vs Jabeur,0.96,0.59,42.5,2.4,0.0%,36.0%,0.0%,50.0%,35.7%,36.0%
2022 Wimbledon R128,W vs Marino,1.16,1.13,76.1,8.8,1.7%,56.9%,3.5%,56.1%,41.5%,42.9%
2020 W100 Charleston SC F,L vs Sherif,1.00,0.67,47.7,2.2,0.0%,35.7%,3.8%,46.2%,32.1%,48.0%
2019 Jurmala F,L vs Sevastova,0.86,0.85,68.3,8.9,0.0%,61.7%,2.3%,51.2%,46.9%,38.6%
2019 Jurmala SF,W vs Pera,1.13,1.42,51.8,3.0,3.2%,58.1%,3.3%,56.7%,53.6%,53.8%
2019 Jurmala R16,W vs Fett,0.84,1.86,48.1,2.3,-,80.0%,-,72.0%,61.5%,43.5%
2019 W80 Charlottesville VA SF,L vs Osuigwe,0.92,0.89,83.0,11.2,0.0%,47.3%,0.0%,56.9%,50.8%,42.4%
2019 W80 Charlottesville VA QF,W vs Kalinina,1.00,1.16,87.9,6.0,-,57.4%,-,55.0%,53.7%,46.9%
2019 W80 Charlottesville VA R16,W vs Hradecka,1.13,1.19,74.6,3.4,-,43.5%,-,61.9%,46.7%,53.7%
2019 W25 Jackson MS F,W vs Li,1.10,1.64,40.1,2.9,0.0%,52.0%,0.0%,69.6%,60.0%,57.7%
2019 W25 Jackson MS SF,W vs Sanesi,0.92,1.32,53.9,2.9,0.0%,63.0%,4.2%,54.2%,58.8%,58.8%
2019 W25 Jackson MS R32,W vs Robinson,1.20,2.25,32.2,2.1,0.0%,62.5%,4.5%,77.3%,53.8%,60.9%
2019 W60 Kyoto R32,L vs Kaji,0.94,0.80,60.8,5.0,2.4%,52.4%,8.1%,40.5%,46.7%,44.2%
2019 W25 Kazan QF,L vs Galfi,1.05,0.79,56.0,3.4,0.0%,48.8%,0.0%,42.9%,44.1%,37.5%
2019 W25 Kazan R16,W vs Sizikova,1.08,1.54,43.8,2.0,-,64.5%,-,60.0%,50.0%,57.1%
2019 W25 Kazan R32,W vs Badegyeva,1.16,1.54,36.1,4.0,-,50.0%,-,57.1%,50.0%,76.9%
2017 Jablonec nad Nisou $15K R16,L vs Rushiti,0.96,0.88,89.0,7.6,0.0%,44.6%,0.0%,56.0%,40.3%,50.8%
2017 Jablonec nad Nisou $15K R32,W vs Lavickova,0.96,1.32,49.8,11.7,0.0%,60.5%,2.6%,57.9%,44.7%,67.6%
2025 (1 matches),,0.91,0.64,41.6,2.0,0.0%,54.8%,3.3%,43.3%,33.3%,37.9%
2022 (3 matches),,1.03,0.85,61.5,3.2,0.9%,53.4%,2.8%,53.3%,38.8%,38.5%
2020 (1 matches),,1.00,0.67,47.7,2.2,0.0%,35.7%,3.8%,46.2%,32.1%,48.0%
2019 (13 matches),,1.01,1.17,60.9,3.4,0.4%,55.6%,1.6%,56.5%,51.4%,50.0%
2017 (13 matches),,1.01,1.03,61.1,2.9,0.2%,51.9%,0.9%,49.1%,48.5%,51.6%
Career (77 matches),,1.00,1.02,60.5,3.1,1.1%,54.3%,1.4%,53.9%,47.1%,46.2%
