Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,2,1,66.7%,4-2,66.7%,31-20,60.8%,0-1,0.0%,3,73.1%,50.0%,1.8%,5.3%,57.9%,65.7%,55.6%,61.4%,47.8%,55.3%,1.24,QF (WTA Bogota)
2025,12,6,6,50.0%,15-15,50.0%,139-137,50.4%,1-2,33.3%,10,61.2%,41.7%,2.3%,5.1%,55.5%,60.7%,44.9%,53.7%,46.1%,49.8%,1.00,F (Bogota)
2024,6,4,2,66.7%,9-6,60.0%,76-68,52.8%,0-1,0.0%,6,52.0%,51.4%,1.3%,4.4%,57.8%,58.6%,41.9%,51.5%,49.8%,50.7%,1.03,F (Buenos Aires 125)
2023,3,1,2,33.3%,3-5,37.5%,32-40,44.4%,0-0,-,3,62.9%,27.0%,3.9%,4.9%,57.4%,65.8%,41.4%,55.4%,41.4%,47.6%,0.93,R16 (Monastir)
2022,5,2,3,40.0%,4-7,36.4%,48-60,44.4%,0-1,0.0%,5,63.5%,27.3%,1.7%,6.1%,56.3%,59.9%,45.9%,53.8%,40.6%,47.2%,0.88,R16 (Chennai)
2021,9,3,6,33.3%,7-13,35.0%,85-102,45.5%,0-1,0.0%,9,-48.9%,112.8%,0.5%,4.5%,75.0%,49.9%,30.2%,45.0%,50.2%,47.6%,0.91,QF (Gdynia)
2020,4,1,3,25.0%,2-7,22.2%,34-44,43.6%,0-1,0.0%,4,55.0%,34.2%,1.1%,9.9%,58.4%,61.9%,36.8%,51.5%,42.6%,47.4%,0.88,R16 (Hua Hin)
2019,9,5,4,55.6%,13-9,59.1%,113-89,55.9%,0-1,0.0%,9,66.0%,46.5%,1.7%,5.7%,62.3%,62.1%,48.8%,57.1%,48.4%,52.7%,1.13,F (Jurmala)
Career,51,24,27,47.1%,57-64,47.1%,558-560,49.9%,1-8,11.1%,49,42.5%,53.6%,1.4%,5.3%,63.7%,56.8%,41.5%,51.2%,47.3%,49.3%,0.97,
