Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Bogota F,L vs Osorio,14,23,0.6,11.7%,19.2%,13,19,0.7,12.3%,17.9%,8.5%,3.8%,1.1,18.3%,16.7%
2025 Bogota R16,W vs Pigossi,38,58,0.7,18.7%,28.6%,38,56,0.7,19.3%,28.4%,14.7%,4.6%,0.5,7.9%,15.8%
2022 Chennai R16,L vs Marino,17,18,0.9,13.7%,14.5%,16,14,1.1,13.6%,11.9%,8.5%,5.1%,1.2,12.9%,10.5%
2022 Wimbledon R64,L vs Jabeur,5,28,0.2,5.1%,28.6%,5,23,0.2,5.5%,25.3%,2.2%,3.3%,0.5,11.2%,21.4%
2022 Wimbledon R128,W vs Marino,26,50,0.5,12.0%,23.0%,23,43,0.5,11.6%,21.7%,5.1%,6.6%,0.5,13.4%,26.7%
2020 W100 Charleston SC F,L vs Sherif,15,27,0.6,14.0%,25.2%,14,22,0.6,13.9%,21.8%,8.9%,5.0%,1.1,17.8%,16.8%
2019 Jurmala F,L vs Sevastova,28,34,0.8,15.3%,18.6%,27,31,0.9,15.4%,17.7%,7.4%,8.0%,0.7,12.0%,18.0%
2019 Jurmala SF,W vs Pera,16,21,0.8,13.9%,18.3%,14,20,0.7,13.3%,19.0%,6.7%,6.7%,0.5,13.0%,24.3%
2019 W80 Charlottesville VA SF,L vs Osuigwe,32,59,0.5,14.2%,26.1%,32,54,0.6,14.9%,25.1%,8.4%,6.5%,0.4,8.4%,21.7%
Career (9 matches),,191,318,0.6,13.7%,22.8%,182,282,0.6,13.9%,21.6%,8.2%,5.7%,0.6,12.1%,19.5%
