Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 Wimbledon R64,L vs Jabeur,86.2,97.1,4.7,98.0,95.0,104,86,76.3,4.4,77.5,,84,69
Career (1 matches),,86.2,97.1,4.7,98.0,95.0,104,86,76.3,4.4,77.5,,84,69
