Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,20,5,15,25.0%,15-32,31.9%,198-240,45.2%,0-4,0.0%,20,56.8%,35.0%,2.0%,7.1%,58.9%,59.8%,41.6%,52.3%,43.2%,47.8%,0.91
Clay,26,17,9,65.4%,38-24,61.3%,312-255,55.0%,1-3,25.0%,26,29.0%,72.4%,1.1%,4.2%,67.2%,54.9%,41.5%,50.5%,50.4%,50.5%,1.02
Grass,3,1,2,33.3%,2-5,28.6%,28-40,41.2%,0-1,0.0%,3,63.6%,20.6%,1.7%,6.5%,51.7%,64.2%,41.1%,53.0%,37.8%,45.6%,0.81
Grand Slams,3,1,2,33.3%,2-5,28.6%,28-40,41.2%,0-1,0.0%,3,55.9%,29.4%,1.8%,8.8%,53.7%,59.0%,41.9%,51.1%,41.5%,46.2%,0.85
Premiers,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,57.1%,33.3%,4.4%,12.2%,50.0%,66.7%,40.0%,53.3%,38.9%,46.1%,0.83
Internationals,35,16,19,45.7%,38-43,46.9%,377-371,50.4%,1-6,14.3%,35,35.4%,59.1%,1.3%,5.1%,65.6%,55.3%,40.9%,50.3%,48.0%,49.1%,0.97
Finals,3,0,3,0.0%,2-6,25.0%,34-44,43.6%,0-0,-,3,52.6%,35.0%,0.8%,5.1%,61.8%,61.8%,37.1%,52.4%,41.9%,47.3%,0.88
Semi-finals,3,3,0,100.0%,6-0,100.0%,37-19,66.1%,0-0,-,3,65.5%,66.7%,2.5%,2.0%,61.8%,56.9%,51.3%,54.8%,55.1%,54.9%,1.22
Quarter-finals,5,3,2,60.0%,7-6,53.8%,66-63,51.2%,0-1,0.0%,5,-84.6%,154.0%,0.8%,4.2%,74.5%,50.6%,30.4%,45.4%,51.5%,48.4%,0.94
vs Righties,37,16,21,43.2%,39-47,45.3%,390-404,49.1%,1-7,12.5%,36,35.8%,57.7%,1.3%,5.5%,64.1%,56.4%,39.4%,50.3%,47.3%,48.8%,0.95
vs Lefties,10,7,3,70.0%,15-11,57.7%,127-111,53.4%,0-0,-,9,60.0%,45.6%,2.3%,4.7%,60.9%,58.0%,50.0%,54.8%,48.7%,51.7%,1.08
vs Top 10,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,11.1%,42.2%,42.1%,42.3%,42.2%,35.8%,38.8%,0.62
