Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Bogota F,L vs Osorio,59.3%,42.9%,6.8%,3/1,2.62,22.2%,71.1%,40.7%,5.3%,2.67,35.7%,53.3%,50.0%,13.3%,2.52,0.0%
2025 Bogota R16,W vs Pigossi,71.4%,60.0%,7.6%,3/5,2.48,0.0%,78.6%,60.6%,6.0%,2.26,0.0%,56.3%,55.6%,18.8%,2.74,0.0%
2022 Chennai R16,L vs Marino,81.5%,43.4%,7.7%,2/3,2.22,4.3%,76.2%,43.8%,2.4%,2.20,6.5%,91.3%,42.9%,17.4%,2.26,0.0%
2020 ITF Charleston F,L vs Sherif,79.2%,50.0%,11.3%,5/1,2.42,2.3%,78.6%,51.5%,7.1%,2.28,2.8%,81.8%,44.4%,27.3%,3.06,0.0%
2019 Jurmala F,L vs Sevastova,73.1%,58.8%,4.3%,1/3,2.52,1.3%,66.1%,56.8%,7.1%,2.50,1.9%,83.8%,61.3%,0.0%,2.58,0.0%
2019 Jurmala SF,W vs Pera,72.2%,61.5%,5.6%,0/3,3.19,11.4%,72.7%,58.3%,9.1%,3.24,11.8%,93.8%,66.7%,0.0%,3.02,10.0%
2019 ITF Charlottesville SF,L vs Osuigwe,80.0%,53.1%,2.5%,3/0,2.45,3.5%,85.2%,52.0%,0.0%,2.49,6.5%,77.8%,57.1%,11.1%,2.39,0.0%
Last 52 Weeks (2 matches),,67.1%,54.5%,7.3%,50.0%,2.53,7.6%,76.2%,54.8%,5.7%,2.42,13.3%,54.8%,52.9%,16.1%,2.67,0.0%
Career (7 matches),,74.3%,53.7%,6.0%,51.5%,2.53,5.1%,76.8%,53.1%,4.7%,2.50,7.6%,78.6%,55.3%,10.3%,2.59,0.6%
