Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,3,2,1,66.7%,4-3,57.1%,35-29,54.7%,0-0,-,1,77.8%,0.0%,8.7%,4.3%,60.9%,57.1%,72.2%,63.0%,26.7%,42.5%,0.72,
2008,4,3,1,75.0%,8-4,66.7%,64-62,50.8%,4-0,100.0%,3,85.0%,11.9%,13.3%,2.6%,59.6%,78.3%,49.5%,66.7%,32.8%,50.2%,0.98,R16 (Tokyo)
2007,4,2,2,50.0%,9-5,64.3%,76-68,52.8%,4-0,100.0%,1,87.5%,6.7%,12.8%,4.3%,54.3%,76.5%,60.5%,69.1%,32.4%,50.0%,1.05,
2006,4,3,1,75.0%,7-4,63.6%,67-53,55.8%,2-3,40.0%,4,98.3%,14.0%,14.0%,2.7%,62.5%,79.4%,64.2%,73.7%,27.1%,51.5%,1.03,QF (Tokyo)
2005,7,4,3,57.1%,14-10,58.3%,126-108,53.8%,0-3,0.0%,3,88.1%,16.3%,11.6%,3.0%,64.8%,71.1%,58.5%,66.7%,29.8%,49.0%,0.89,
2004,10,4,6,40.0%,14-17,45.2%,152-163,48.3%,4-3,57.1%,5,75.3%,14.1%,12.8%,4.1%,61.7%,75.0%,47.7%,64.6%,33.0%,49.0%,0.93,R16 (Tokyo)
2003,10,6,4,60.0%,14-10,58.3%,122-110,52.6%,4-2,66.7%,7,82.9%,15.2%,10.6%,4.3%,58.9%,75.0%,52.6%,65.8%,33.5%,49.7%,0.98,R16 (2x)
2002,10,4,6,40.0%,12-14,46.2%,122-133,47.8%,2-1,66.7%,6,79.4%,10.4%,15.7%,2.2%,65.0%,73.6%,47.6%,64.5%,27.4%,46.8%,0.77,R16 (Tokyo)
2001,9,6,3,66.7%,18-10,64.3%,149-125,54.4%,6-1,85.7%,5,81.4%,15.7%,10.6%,2.3%,63.1%,72.4%,54.6%,65.8%,34.4%,50.5%,1.01,QF (Tokyo)
2000,2,1,1,50.0%,3-3,50.0%,23-28,45.1%,0-0,-,2,65.4%,24.0%,7.7%,4.4%,61.5%,69.6%,38.6%,57.7%,37.3%,48.8%,0.88,R32 (Tokyo)
1999,12,3,9,25.0%,15-21,41.7%,170-195,46.6%,3-6,33.3%,10,79.0%,10.3%,8.3%,3.7%,67.3%,69.3%,51.2%,63.4%,32.8%,48.1%,0.90,
1998,10,7,3,70.0%,17-9,65.4%,137-124,52.5%,3-2,60.0%,4,69.8%,18.6%,4.3%,1.4%,66.3%,61.6%,54.3%,59.1%,36.9%,48.0%,0.90,QF (Stockholm)
1997,4,1,3,25.0%,5-8,38.5%,56-60,48.3%,0-0,-,2,58.8%,38.9%,5.7%,1.6%,73.0%,51.7%,51.5%,51.6%,46.0%,48.9%,0.95,
1996,3,2,1,66.7%,4-2,66.7%,27-19,58.7%,0-0,-,2,68.8%,26.7%,9.2%,3.7%,60.6%,69.7%,51.2%,62.4%,42.4%,52.9%,1.13,
1995,4,2,2,50.0%,5-4,55.6%,44-35,55.7%,0-0,-,2,63.2%,10.5%,5.3%,2.7%,63.7%,63.9%,43.9%,56.6%,29.7%,43.3%,0.69,
Career,96,50,46,52.1%,149-124,54.6%,1370-1312,51.1%,32-21,60.4%,57,79.7%,14.3%,10.5%,3.2%,63.6%,71.4%,52.3%,64.4%,32.8%,48.9%,0.92,
