Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,2,58.8%,0.0%,3.1%,4.1%,66.0%,64.1%,48.5%,58.8%,27.9%,42.8%,0.68,R32 (2x)
2014,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,44.4%,12.5%,0.0%,0.0%,88.0%,52.3%,33.3%,50.0%,29.8%,40.2%,0.60,R32 (Yokohama)
2013,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,60.0%,0.0%,8.8%,0.0%,61.4%,71.4%,40.9%,59.6%,26.9%,44.0%,0.67,R32 (Toyota)
2012,3,0,3,0.0%,2-4,33.3%,27-33,45.0%,0-1,0.0%,3,87.9%,8.6%,15.3%,2.1%,69.5%,78.8%,55.2%,71.6%,28.7%,49.5%,1.01,R32 (3x)
2011,6,3,3,50.0%,6-5,54.5%,57-62,47.9%,4-1,80.0%,6,79.0%,14.8%,10.4%,4.5%,63.4%,71.1%,56.1%,65.6%,35.1%,50.0%,1.02,SF (Toyota)
2010,16,6,10,37.5%,13-23,36.1%,151-196,43.5%,4-2,66.7%,16,72.4%,13.4%,5.6%,4.3%,66.0%,67.4%,48.3%,60.9%,30.7%,46.5%,0.79,QF (2x)
2009,18,12,6,66.7%,25-13,65.8%,197-169,53.8%,2-2,50.0%,0,,,,,,,,,,,,W (Yokohama)
2008,10,3,7,30.0%,6-14,30.0%,80-110,42.1%,1-1,50.0%,0,,,,,,,,,,,,SF (Toyota)
2007,23,17,6,73.9%,34-18,65.4%,267-245,52.1%,8-0,100.0%,0,,,,,,,,,,,,W (2x)
2005,18,8,10,44.4%,18-22,45.0%,177-194,47.7%,3-3,50.0%,0,,,,,,,,,,,,QF (3x)
2004,30,16,14,53.3%,36-31,53.7%,321-324,49.8%,6-3,66.7%,0,,,,,,,,,,,,W (Campos Do Jordao1)
2003,19,9,10,47.4%,19-21,47.5%,193-191,50.3%,2-5,28.6%,0,,,,,,,,,,,,SF (Lexington)
2002,33,24,9,72.7%,51-25,67.1%,420-329,56.1%,7-7,50.0%,0,,,,,,,,,,,,W (3x)
2001,22,12,10,54.5%,27-24,52.9%,256-236,52.0%,4-7,36.4%,0,,,,,,,,,,,,W (Yokohama)
2000,23,21,2,91.3%,41-8,83.7%,286-186,60.6%,6-2,75.0%,0,,,,,,,,,,,,W (4x)
1998,38,28,10,73.7%,50-30,62.5%,395-318,55.4%,11-1,91.7%,0,,,,,,,,,,,,W (3x)
1997,13,9,4,69.2%,19-8,70.4%,140-101,58.1%,0-3,0.0%,0,,,,,,,,,,,,W (Bombay)
1996,5,1,4,20.0%,1-7,12.5%,25-45,35.7%,1-1,50.0%,0,,,,,,,,,,,,R16 (Tanagura)
1995,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Nagoya)
1994,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Nagoya)
1992,1,0,1,0.0%,1-2,33.3%,11-14,44.0%,0-0,-,0,,,,,,,,,,,,R32 (Nagoya)
Career,284,169,115,59.5%,349-267,56.7%,3030-2826,51.7%,59-39,60.2%,29,73.4%,11.9%,7.4%,3.8%,66.2%,68.7%,50.3%,62.5%,31.2%,47.1%,0.83,
