Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,15,8,7,53.3%,8,2,6,25.0%,1999,2010,R64,7,0.94,7.2%,2.8%,62.4%,69.5%,52.6%,63.2%,34.7%,67.2%,34.6%
Roland Garros,3,Clay,4,1,3,25.0%,0,0,0,-,2003,2005,Q2,0,,,,,,,,,,
Wimbledon,4,Grass,10,6,4,60.0%,7,4,3,57.1%,1999,2005,R64,3,1.03,8.1%,3.5%,62.4%,77.3%,55.4%,69.1%,31.9%,58.8%,21.1%
US Open,7,Hard,15,8,7,53.3%,6,1,5,16.7%,1999,2005,R128,2,0.87,8.5%,3.3%,64.2%,66.7%,50.5%,60.9%,34.1%,54.5%,25.0%
Davis Cup,13,,39,27,12,69.2%,20,14,6,70.0%,1995,2009,,0,,,,,,,,,,
Tokyo,16,Hard,34,18,16,52.9%,23,17,6,73.9%,1996,2014,QF,34,0.97,12.4%,3.3%,62.4%,74.4%,52.6%,66.2%,32.9%,64.2%,40.7%
Washington,3,Hard,4,1,3,25.0%,2,0,2,0.0%,1999,2009,R64,2,0.77,5.2%,5.2%,67.3%,68.9%,54.0%,64.1%,27.9%,33.3%,40.0%
Queen's Club,2,Grass,2,0,2,0.0%,2,0,2,0.0%,1999,2004,R64,2,0.87,10.7%,6.2%,67.4%,67.5%,43.1%,59.6%,35.3%,64.7%,27.3%
Hong Kong,2,Hard,2,0,2,0.0%,0,0,0,-,1999,2002,R32,2,0.51,5.9%,2.5%,66.1%,60.3%,47.5%,55.9%,22.7%,50.0%,0.0%
