Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Danai Udomchoke [THA],7,2,77.8%,5,4,1,80.0%,2001,2011,2,1.19,11.2%,5.3%,64.7%,73.6%,53.3%,66.5%,39.8%,63.6%,35.3%
8,Hyung Taik Lee [KOR],2,6,25.0%,2,1,1,50.0%,1994,2005,0,,,,,,,,,,
6,Paradorn Srichaphan [THA],3,3,50.0%,5,3,2,60.0%,2001,2006,3,0.75,15.7%,4.1%,61.8%,75.8%,51.0%,66.3%,25.4%,72.7%,18.8%
6,Yong Il Yoon [KOR],5,1,83.3%,2,2,0,100.0%,1995,2002,0,,,,,,,,,,
5,Hiroyasu Ehara [JPN],2,3,40.0%,3,2,1,66.7%,2012,2017,0,,,,,,,,,,
4,Yasutaka Uchiyama [JPN],0,4,0.0%,0,0,0,-,2012,2015,1,0.49,2.0%,5.9%,68.6%,60.0%,43.8%,54.9%,22.0%,33.3%,0
4,Yuichi Sugita [JPN],1,3,25.0%,1,1,0,100.0%,2008,2013,2,1.05,11.5%,0.8%,64.1%,71.4%,48.9%,63.4%,38.5%,54.5%,30.0%
4,Ramon Delgado [PAR],1,3,25.0%,3,1,2,33.3%,1999,2010,2,0.97,11.2%,4.6%,69.1%,69.5%,51.1%,63.8%,35.1%,66.7%,11.8%
4,Kyu Tae Im [KOR],2,2,50.0%,1,0,1,0.0%,2008,2009,0,,,,,,,,,,
4,Kevin Kim [USA],3,1,75.0%,1,1,0,100.0%,2000,2009,1,1.01,6.6%,5.5%,61.5%,76.8%,48.6%,65.9%,34.2%,77.8%,42.9%
4,Gouichi Motomura [JPN],3,1,75.0%,3,2,1,66.7%,1997,2007,0,,,,,,,,,,
4,Jan Michael Gambill [USA],3,1,75.0%,0,0,0,-,2002,2005,2,1.21,13.7%,1.2%,64.3%,79.6%,56.7%,71.4%,34.7%,88.9%,50.0%
4,Satoshi Iwabuchi [JPN],2,2,50.0%,2,1,1,50.0%,1995,2004,0,,,,,,,,,,
4,Michael Joyce [USA],2,2,50.0%,0,0,0,-,1997,2003,0,,,,,,,,,,
4,Oleg Ogorodov [UZB],3,1,75.0%,4,3,1,75.0%,1997,2001,0,,,,,,,,,,
