Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,31,25,6,80.6%,17,13,4,76.5%,1981,1989,W,0,,,,,,,,,,
Roland Garros,3,Clay,8,5,3,62.5%,6,5,1,83.3%,1979,1987,SF,0,,,,,,,,,,
Wimbledon,13,Grass,37,24,13,64.9%,17,6,11,35.3%,1978,1991,QF,1,0.95,4.6%,10.6%,63.6%,71.9%,40.0%,60.3%,37.9%,68.4%,21.4%
US Open,12,Hard,41,29,12,70.7%,23,19,4,82.6%,1978,1989,SF,0,,,,,,,,,,
Memphis,10,Hard,25,16,9,64.0%,6,2,4,33.3%,1979,1992,W,1,0.82,3.7%,7.4%,51.9%,57.1%,57.7%,57.4%,34.8%,50.0%,33.3%
Johannesburg,7,Hard,23,17,6,73.9%,14,9,5,64.3%,1978,1987,W,0,,,,,,,,,,
Los Angeles,7,Hard,16,9,7,56.3%,8,4,4,50.0%,1980,1988,F,0,,,,,,,,,,
San Francisco,6,Carpet,23,17,6,73.9%,5,5,0,100.0%,1978,1988,F,0,,,,,,,,,,
Stowe,6,Hard,17,11,6,64.7%,2,2,0,100.0%,1978,1983,F,0,,,,,,,,,,
Las Vegas,6,Hard,14,9,5,64.3%,2,1,1,50.0%,1979,1985,W,0,,,,,,,,,,
