Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,22,14,8,63.6%,2,1,1,50.0%,2018,2026,SF,22,1.07,4.8%,5.9%,57.1%,65.8%,48.1%,58.2%,44.8%,56.2%,56.0%
Roland Garros,6,Clay,13,7,6,53.8%,1,0,1,0.0%,2019,2025,R32,13,1.01,2.6%,4.8%,61.6%,59.7%,51.0%,56.3%,44.1%,51.5%,41.5%
Wimbledon,6,Grass,16,10,6,62.5%,6,5,1,83.3%,2018,2025,R16,14,1.02,5.6%,6.5%,57.5%,66.0%,50.0%,59.2%,41.7%,59.8%,45.9%
US Open,8,Hard,13,5,8,38.5%,8,3,5,37.5%,2018,2025,R32,13,0.95,5.2%,7.5%,56.2%,64.4%,49.3%,57.8%,40.1%,55.7%,35.8%
Olympics,2,,3,1,2,33.3%,1,0,1,0.0%,2021,2024,R32,2,1.04,0.0%,1.8%,73.4%,53.2%,40.0%,49.7%,52.1%,50.0%,65.0%
Fed Cup,2,,5,5,0,100.0%,1,1,0,100.0%,2019,2020,,5,1.39,5.6%,6.3%,60.6%,70.7%,52.2%,63.4%,51.0%,47.4%,55.8%
Miami,6,Hard,10,4,6,40.0%,2,0,2,0.0%,2019,2026,R32,10,0.97,4.9%,5.6%,60.3%,64.8%,47.2%,57.8%,40.8%,57.1%,34.8%
Indian Wells,7,Hard,12,5,7,41.7%,1,1,0,100.0%,2019,2026,R32,12,0.96,4.3%,8.7%,57.3%,60.4%,44.1%,53.5%,44.6%,55.3%,61.0%
Dubai,7,Hard,17,10,7,58.8%,2,1,1,50.0%,2019,2026,QF,17,1.04,4.7%,6.1%,57.9%,66.2%,46.1%,57.7%,44.0%,53.5%,42.1%
Doha,4,Hard,8,4,4,50.0%,2,2,0,100.0%,2020,2026,R16,8,0.98,6.5%,7.6%,57.8%,60.7%,47.1%,55.0%,44.0%,50.7%,50.9%
Abu Dhabi,2,Hard,5,3,2,60.0%,1,0,1,0.0%,2023,2026,R16,5,1.03,3.8%,3.8%,68.6%,59.3%,58.6%,59.0%,42.2%,41.7%,51.5%
Adelaide,2,Hard,6,4,2,66.7%,1,1,0,100.0%,2020,2026,F,6,0.97,8.7%,6.3%,56.9%,68.9%,50.7%,61.1%,37.6%,45.8%,34.4%
