Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Ningbo R32,W vs Mboko,1.00,1.21,58.9,2.5,2.3%,54.5%,2.3%,54.5%,58.1%,51.3%
2025 Hamburg SF,L vs Boisson,0.96,0.71,54.4,2.1,0.0%,54.5%,0.0%,53.3%,30.6%,37.5%
2025 Wimbledon R128,W vs Gauff,1.16,1.50,48.9,2.2,3.2%,64.5%,3.7%,66.7%,45.2%,44.4%
2025 Nottingham F,L vs Kessler,0.86,0.72,49.2,2.1,4.7%,48.8%,7.7%,61.5%,27.3%,50.0%
2025 Indian Wells R32,L vs Swiatek,0.81,0.41,30.2,2.1,0.0%,46.2%,4.2%,41.7%,18.2%,40.0%
2025 Linz F,L vs Alexandrova,0.92,0.86,77.7,6.3,7.1%,61.9%,0.0%,53.8%,40.8%,38.3%
2024 US Open R128,L vs Niemeier,0.88,0.91,78.7,2.6,3.3%,52.5%,7.0%,64.9%,44.8%,41.5%
2024 Wimbledon R32,L vs Vekic,1.03,0.84,66.3,3.1,5.9%,52.9%,1.6%,61.9%,32.1%,37.3%
2024 Wimbledon R128,W vs Podoroska,1.08,1.44,46.3,2.1,3.0%,57.6%,10.0%,66.7%,31.4%,70.6%
2024 Rome R32,L vs Sabalenka,0.96,0.54,47.3,2.5,5.6%,63.9%,0.0%,50.0%,26.9%,20.8%
2024 San Diego R16,L vs Blinkova,0.91,0.78,60.5,3.5,12.1%,48.5%,7.4%,55.6%,36.1%,47.2%
2024 Australian Open SF,L vs Zheng,0.94,0.73,54.5,2.9,6.1%,51.5%,3.3%,56.7%,41.2%,30.3%
2024 Australian Open QF,W vs Noskova,1.12,1.41,55.7,2.6,3.0%,72.7%,6.9%,58.6%,42.9%,42.3%
2024 Australian Open R16,W vs Azarenka,1.15,1.23,69.6,3.4,9.1%,61.4%,2.5%,47.5%,47.5%,50.0%
2024 Australian Open R32,W vs Navarro,1.18,1.45,39.6,2.0,11.9%,69.0%,0.0%,54.1%,35.1%,58.3%
2024 Australian Open Q3,W vs Joint,1.20,1.17,70.1,3.5,2.6%,59.0%,0.0%,48.6%,35.6%,54.8%
2023 Palermo R32,W vs Ristic,1.12,1.55,45.4,2.1,3.6%,64.3%,4.3%,60.9%,64.7%,37.5%
2023 Roland Garros R128,L vs Vekic,0.95,0.70,49.7,2.2,0.0%,50.0%,0.0%,43.3%,40.0%,38.5%
2022 US Open R128,L vs Keys,0.92,0.84,63.9,3.5,2.9%,67.6%,0.0%,43.8%,33.3%,46.7%
2022 Wimbledon R128,L vs Bogdan,0.98,0.30,32.6,2.0,9.1%,60.6%,0.0%,36.7%,5.0%,27.8%
2025 (6 matches),,0.95,0.88,55.9,2.5,3.2%,55.3%,3.0%,55.7%,38.8%,43.6%
2024 (10 matches),,1.04,1.02,61.1,2.7,6.2%,58.3%,3.6%,57.0%,37.9%,45.7%
2023 (2 matches),,1.03,1.03,47.6,2.1,1.7%,56.7%,1.9%,50.9%,53.1%,37.9%
2022 (5 matches),,0.95,0.84,63.6,2.9,5.1%,63.3%,4.5%,54.5%,27.3%,45.1%
2021 (2 matches),,0.92,0.73,69.3,3.6,1.3%,51.2%,2.6%,55.3%,39.2%,35.4%
Career (135 matches),,1.00,1.03,59.3,2.8,4.1%,58.3%,3.2%,56.0%,44.1%,44.4%
