Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,26,10,16,38.5%,26-33,44.1%,274-313,46.7%,7-1,87.5%,25,60.6%,30.7%,4.1%,7.6%,55.9%,61.1%,46.7%,54.7%,41.2%,48.4%,0.91
Clay,13,7,6,53.8%,17-13,56.7%,152-141,51.9%,3-2,60.0%,13,65.3%,37.4%,2.0%,5.5%,57.5%,62.5%,46.6%,55.8%,44.3%,50.2%,1.00
Grass,11,8,3,72.7%,16-8,66.7%,124-110,53.0%,4-0,100.0%,11,72.9%,31.9%,5.4%,5.2%,63.8%,63.0%,53.2%,59.5%,43.0%,51.6%,1.06
Grand Slams,8,4,4,50.0%,10-9,52.6%,100-99,50.3%,3-1,75.0%,8,74.2%,25.5%,4.8%,7.9%,55.2%,69.3%,49.5%,60.4%,40.3%,50.5%,1.02
Premiers,11,4,7,36.4%,10-13,43.5%,96-120,44.4%,4-0,100.0%,11,55.5%,29.5%,3.1%,7.6%,59.0%,57.6%,47.2%,53.4%,41.2%,47.7%,0.88
Internationals,12,9,3,75.0%,17-8,68.0%,129-110,54.0%,3-1,75.0%,12,68.6%,38.8%,4.3%,4.1%,63.5%,61.2%,50.2%,57.2%,45.5%,51.7%,1.06
Finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,63.6%,18.2%,4.9%,2.4%,67.1%,61.8%,40.7%,54.9%,38.1%,47.6%,0.84
Semi-finals,2,1,1,50.0%,2-2,50.0%,19-21,47.5%,0-1,0.0%,2,78.9%,20.0%,4.2%,3.3%,62.5%,64.0%,57.8%,61.7%,38.5%,48.9%,1.00
Quarter-finals,3,2,1,66.7%,4-3,57.1%,32-35,47.8%,2-0,100.0%,3,56.3%,36.4%,2.1%,4.3%,63.2%,58.8%,44.2%,53.4%,45.1%,49.4%,0.97
vs Righties,42,20,22,47.6%,48-48,50.0%,462-483,48.9%,12-3,80.0%,41,64.4%,31.7%,3.7%,6.4%,58.0%,61.9%,47.6%,55.9%,42.0%,49.3%,0.95
vs Lefties,8,5,3,62.5%,11-6,64.7%,88-81,52.1%,2-0,100.0%,8,64.3%,38.6%,4.4%,7.5%,57.9%,61.8%,49.0%,56.4%,45.1%,51.2%,1.04
vs Top 10,6,1,5,16.7%,5-8,38.5%,57-67,46.0%,2-0,100.0%,5,59.0%,31.1%,4.2%,9.1%,53.9%,62.8%,42.0%,53.2%,39.5%,47.1%,0.84
