Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,7.0%,5.6%,46.5%,66.7%,44.7%,54.9%,24.5%,42.5%,0.54,R32 (Irving)
2016,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-1,50.0%,1,87.5%,5.9%,6.9%,2.9%,64.7%,78.8%,50.0%,68.6%,33.8%,48.9%,1.08,R32 (Irving)
2015,8,2,6,25.0%,7-11,38.9%,82-97,45.8%,2-3,40.0%,7,71.8%,20.0%,5.6%,7.5%,54.3%,70.2%,47.3%,59.7%,34.8%,47.3%,0.86,R16 (2x)
2014,13,5,8,38.5%,12-17,41.4%,125-144,46.5%,1-2,33.3%,13,69.6%,22.4%,8.3%,6.1%,50.5%,71.2%,44.8%,58.2%,36.2%,47.6%,0.86,SF (Istanbul)
2013,8,5,3,62.5%,10-9,52.6%,91-85,51.7%,0-1,0.0%,8,75.3%,27.9%,10.7%,5.8%,58.7%,72.2%,44.3%,60.6%,39.6%,50.4%,1.01,SF (Dallas2)
2012,2,0,2,0.0%,1-4,20.0%,24-32,42.9%,1-2,33.3%,2,88.5%,0.0%,6.1%,6.7%,53.4%,83.9%,52.6%,69.3%,29.8%,48.5%,0.97,R32 (2x)
2011,6,4,2,66.7%,10-6,62.5%,87-75,53.7%,3-2,60.0%,6,91.3%,14.3%,9.3%,3.9%,54.6%,75.9%,58.4%,68.0%,33.1%,51.3%,1.03,SF (Ortisei)
2010,2,1,1,50.0%,2-0,100.0%,12-8,60.0%,0-0,-,2,64.3%,38.5%,6.4%,3.2%,62.8%,59.3%,48.6%,55.3%,43.2%,49.7%,0.97,R16 (Athens)
2009,9,6,3,66.7%,15-8,65.2%,125-96,56.6%,0-2,0.0%,0,,,,,,,,,,,,SF (Tenerife)
2008,32,20,12,62.5%,45-34,57.0%,404-378,51.7%,6-8,42.9%,0,,,,,,,,,,,,F (2x)
2007,27,19,8,70.4%,39-20,66.1%,312-246,55.9%,2-3,40.0%,0,,,,,,,,,,,,W (Rennes)
2006,13,8,5,61.5%,16-7,69.6%,115-100,53.5%,2-0,100.0%,0,,,,,,,,,,,,F (Eckental)
2005,17,9,8,52.9%,19-18,51.4%,187-178,51.2%,4-6,40.0%,0,,,,,,,,,,,,SF (Heilbronn)
2004,8,3,5,37.5%,7-11,38.9%,71-86,45.2%,0-1,0.0%,0,,,,,,,,,,,,QF (Eckental)
2003,8,1,7,12.5%,4-15,21.1%,74-107,40.9%,0-3,0.0%,0,,,,,,,,,,,,R16 (Donetsk)
2002,5,1,4,20.0%,4-9,30.8%,53-75,41.4%,1-0,100.0%,0,,,,,,,,,,,,R16 (Aachen)
2001,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2000,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (Ulm)
Career,163,84,79,51.5%,192-179,51.8%,1804-1775,50.4%,23-35,39.7%,40,76.5%,19.6%,8.2%,5.7%,54.4%,72.6%,48.4%,61.6%,35.5%,48.8%,0.92,
