Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Stuttgart Q1,L vs Galovic,0.67,0.43,36.2,2.0,4.8%,61.9%,0.0%,55.0%,33.3%,18.2%
2018 Irving CH R32,L vs Fucsovics,0.85,0.46,35.4,2.2,8.3%,50.0%,5.7%,60.0%,14.8%,36.4%
2016 Irving CH R32,L vs Marchenko,0.84,0.91,71.6,6.5,5.7%,66.0%,8.2%,71.4%,31.9%,35.9%
2015 Eckental CH R32,L vs Hernych,1.11,0.88,60.6,4.3,7.0%,57.9%,5.5%,45.5%,38.8%,37.8%
2015 Meerbusch CH R32,L vs Samper Montana,0.80,0.70,45.6,2.0,8.3%,66.7%,6.7%,56.7%,32.5%,33.3%
2014 Meerbusch CH R32,L vs Albot,0.98,0.79,62.3,2.9,5.1%,56.4%,5.6%,50.0%,29.7%,47.1%
2014 Oberstaufen CH R32,L vs Przysiezny,0.96,0.54,54.3,2.0,11.8%,67.6%,6.5%,54.8%,21.2%,22.2%
2014 Stuttgart R32,L vs Golubev,0.98,0.74,53.8,3.2,0.0%,53.1%,0.0%,50.0%,37.5%,35.5%
2014 Braunschweig CH QF,L vs Golubev,1.07,0.45,41.8,2.5,2.4%,64.3%,0.0%,50.0%,14.8%,21.7%
2014 Braunschweig CH R16,W vs Bellucci,1.17,1.36,55.6,2.9,7.7%,76.9%,2.9%,51.4%,39.5%,41.9%
2014 Braunschweig CH R32,W vs Ignatik,1.06,1.09,72.6,2.5,1.8%,61.4%,0.0%,41.2%,36.2%,63.6%
2013 Istanbul2 CH R16,L vs Kukushkin,0.85,0.63,40.3,2.0,3.7%,51.9%,4.0%,44.0%,41.9%,34.5%
2013 Istanbul2 CH R32,W vs Basilashvili,1.21,1.39,51.9,2.5,4.8%,57.1%,5.7%,60.0%,48.8%,45.9%
2013 Roland Garros R128,L vs Cilic,1.02,0.45,22.2,2.2,-,36.4%,-,57.1%,15.6%,32.1%
2013 Dallas2 CH SF,L vs Kudla,0.93,0.71,46.0,3.7,10.0%,55.0%,12.8%,53.8%,29.4%,41.4%
2013 Dallas2 CH QF,W vs Rochus,1.19,3.18,31.6,2.2,31.8%,90.9%,23.5%,70.6%,45.8%,50.0%
2013 Dallas2 CH R16,W vs Troicki,1.45,1.70,37.9,2.5,12.5%,71.9%,3.4%,72.4%,31.0%,34.6%
2013 Dallas2 CH R32,W vs Soeda,1.17,1.17,65.2,41.6,5.0%,60.0%,5.5%,65.5%,40.4%,34.7%
2013 Indian Wells R64,L vs Nishikori,0.71,0.54,43.1,2.1,3.8%,46.2%,0.0%,55.0%,31.0%,46.2%
2013 Indian Wells R128,W vs Tursunov,1.22,1.48,43.6,2.0,6.5%,61.3%,6.7%,70.0%,48.8%,34.2%
2018 (2 matches),,0.78,0.46,35.7,2.1,7.0%,54.4%,3.6%,58.2%,24.1%,27.3%
2016 (1 matches),,0.84,0.91,71.6,6.5,5.7%,66.0%,8.2%,71.4%,31.9%,35.9%
2015 (2 matches),,0.98,0.80,54.5,2.7,7.5%,61.3%,5.9%,49.4%,36.0%,35.8%
2014 (6 matches),,1.04,0.85,58.1,2.6,4.5%,63.4%,2.2%,48.9%,30.8%,41.6%
2013 (14 matches),,1.04,1.04,46.1,2.6,9.0%,59.2%,7.4%,61.4%,40.3%,38.9%
Career (57 matches),,1.00,0.96,50.8,2.7,7.1%,64.1%,5.0%,60.4%,36.7%,35.9%
