Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,3,1,2,33.3%,3-5,37.5%,32-46,41.0%,2-0,100.0%,3,72.2%,10.0%,3.3%,5.0%,55.8%,77.0%,43.0%,62.0%,32.8%,47.0%,0.86,R16 (Kuala Lumpur)
2013,8,3,5,37.5%,8-11,42.1%,79-96,45.1%,0-2,0.0%,8,68.1%,20.0%,6.8%,3.8%,57.8%,67.6%,48.4%,59.5%,36.5%,47.6%,0.90,QF (Zagreb)
2012,28,11,17,39.3%,30-40,42.9%,341-360,48.6%,5-6,45.5%,26,78.6%,20.5%,8.7%,3.0%,59.5%,72.2%,49.3%,62.9%,35.7%,49.5%,0.96,F (s Hertogenbosch)
2011,46,24,22,52.2%,61-55,52.6%,593-564,51.3%,13-13,50.0%,44,81.5%,20.8%,9.2%,3.8%,54.6%,75.4%,51.7%,64.6%,36.4%,50.4%,1.03,F (Halle)
2010,40,21,19,52.5%,54-53,50.5%,517-507,50.5%,9-8,52.9%,40,79.9%,21.1%,9.3%,3.0%,55.8%,74.5%,50.1%,63.7%,36.1%,50.0%,0.99,SF (4x)
2009,40,15,25,37.5%,45-64,41.3%,503-577,46.6%,16-8,66.7%,40,76.0%,16.2%,9.2%,4.6%,53.7%,74.0%,47.8%,61.9%,33.6%,48.0%,0.88,QF (Metz)
2008,19,10,9,52.6%,25-25,50.0%,244-250,49.4%,5-4,55.6%,19,78.8%,19.8%,8.3%,4.8%,54.7%,75.0%,50.7%,64.0%,37.3%,50.1%,1.04,W (Vienna)
2007,3,1,2,33.3%,5-8,38.5%,56-65,46.3%,0-0,-,2,75.6%,19.0%,13.2%,4.5%,54.1%,75.6%,49.5%,63.6%,36.7%,49.4%,1.01,
2005,2,0,2,0.0%,1-4,20.0%,22-28,44.0%,0-1,0.0%,2,83.3%,8.0%,4.6%,2.6%,54.2%,65.1%,62.9%,64.1%,34.1%,48.0%,0.95,R32 (s Hertogenbosch)
2004,2,1,1,50.0%,2-3,40.0%,20-24,45.5%,0-0,-,2,68.2%,22.7%,9.9%,3.5%,59.6%,63.1%,54.4%,59.6%,35.9%,48.2%,0.89,R16 (s Hertogenbosch)
2003,5,2,3,40.0%,5-5,50.0%,46-56,45.1%,2-0,100.0%,5,80.0%,7.5%,11.2%,7.0%,50.2%,82.2%,48.7%,65.5%,31.2%,47.5%,0.90,QF (Metz)
Career,196,89,107,45.4%,239-273,46.7%,2453-2573,48.8%,52-42,55.3%,191,78.4%,19.1%,8.9%,3.9%,55.4%,74.0%,49.8%,63.2%,35.5%,49.4%,0.97,
