Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R32,L vs Sinner,44% (4/9),100% (1/1),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2026 Indian Wells R128,W vs Tsitsipas,85% (11/13),40% (4/10),2/3,1/1,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2026 Dallas R32,W vs Jodar,75% (6/8),60% (6/10),2/4,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2025 Stockholm SF,L vs Ruud,60% (6/10),20% (1/5),0/0,0/0,50% (3/6),3/5,3/4,- (0/0),- (0/0)
2025 Los Cabos F,W vs Kovacevic,90% (9/10),38% (3/8),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Rome R64,L vs Gaubas,50% (6/12),14% (1/7),0/0,0/0,50% (3/6),4/6,3/4,- (0/0),- (0/0)
2025 Miami R32,L vs Fritz,78% (7/9),25% (1/4),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2025 Indian Wells R32,L vs Alcaraz,45% (5/11),25% (1/4),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2025 Dallas F,W vs Ruud,73% (11/15),20% (1/5),2/3,1/1,100% (1/1),0/0,0/0,67% (4/6),50% (3/6)
2025 Dallas SF,W vs Paul,58% (11/19),67% (2/3),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Dallas QF,W vs Machac,100% (8/8),67% (4/6),2/2,1/1,50% (1/2),0/0,0/0,67% (4/6),50% (3/6)
2025 Adelaide R32,W vs Zhang,67% (10/15),40% (2/5),2/5,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Belgrade F,W vs Medjedovic,83% (10/12),100% (2/2),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2024 Belgrade SF,W vs Lehecka,89% (8/9),36% (4/11),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Van De Zandschulp,56% (10/18),38% (3/8),0/0,0/0,40% (4/10),0/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R32,L vs Shelton,68% (19/28),25% (1/4),2/2,0/0,69% (11/16),1/4,0/1,100% (6/6),20% (1/5)
2024 Wimbledon R64,W vs Altmaier,72% (21/29),44% (4/9),3/5,1/1,50% (4/8),0/2,0/0,70% (7/10),30% (3/10)
2024 Wimbledon R128,W vs Jarry,75% (15/20),40% (4/10),3/5,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2024 Stuttgart R16,L vs Berrettini,73% (8/11),0% (0/1),0/0,0/0,33% (1/3),1/3,0/1,- (0/0),- (0/0)
2024 Roland Garros R32,L vs Hurkacz,54% (14/26),40% (2/5),1/3,0/0,56% (5/9),1/4,1/2,0% (0/3),0% (0/4)
2026 (3 matches),,70.0%,52.4%,57.1%,66.7%,58.8%,40.0%,0.0%,-,-
2025 (9 matches),,67.0%,34.0%,62.5%,83.3%,54.8%,52.9%,60.0%,66.7%,50.0%
2024 (9 matches),,66.1%,41.1%,56.0%,50.0%,60.7%,37.5%,16.7%,68.8%,21.9%
2023 (8 matches),,60.7%,42.1%,62.5%,44.4%,58.9%,48.1%,42.9%,61.5%,30.8%
2022 (24 matches),,69.8%,36.1%,56.1%,72.2%,68.7%,43.4%,47.6%,69.6%,28.8%
Career (276 matches),,67.0%,39.1%,59.6%,62.1%,65.0%,45.5%,44.3%,62.7%,36.9%
