Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Van De Zandschulp,105.5,113.3,7.1,117.3,108.1,127,101,94.0,7.6,92.1,96.6,107,74
2024 Wimbledon R32,L vs Shelton,109.1,113.5,5.4,116.6,108.8,125,101,100.4,5.8,101.7,100.5,112,83
2023 Wimbledon R16,L vs Safiullin,114.2,117.6,7.5,120.7,114.7,133,98,105.5,6.2,104.0,104.5,118,91
2023 Wimbledon R32,W vs Broady,112.6,118.5,7.0,122.4,114.4,135,99,103.3,7.2,105.7,108.0,117,85
2023 Wimbledon R128,W vs Albot,112.1,118.9,7.0,123.5,115.2,133,104,101.2,8.2,103.1,98.8,115,83
2022 US Open R32,L vs Rublev,110.7,118.3,7.1,120.5,114.8,130,100,100.1,6.8,101.3,101.0,117,85
2022 US Open R64,W vs Carballes Baena,112.6,118.7,10.4,122.6,114.3,134,79,100.7,6.6,101.2,103.1,111,85
2022 US Open R128,W vs Huesler,110.2,118.1,8.2,121.2,113.9,134,97,97.5,8.6,99.3,100.0,112,70
2022 Wimbledon R64,L vs Nakashima,110.1,119.7,11.4,121.3,116.3,133,62,100.5,6.3,103.5,102.5,119,88
2021 US Open R32,L vs Harris,110.6,116.8,10.6,122.8,113.7,129,80,92.1,4.8,92.3,95.5,101,86
2021 US Open R64,W vs Carballes Baena,109.3,116.2,7.6,118.0,107.7,132,97,93.7,5.3,94.0,95.2,106,85
2021 US Open R128,W vs Delbonis,112.2,119.5,10.4,122.0,111.4,133,89,97.9,5.8,98.8,98.8,107,88
2021 Wimbledon SF,L vs Djokovic,116.9,123.6,6.5,125.6,115.0,135,102,100.8,6.0,101.0,98.7,112,92
2021 Wimbledon QF,W vs Khachanov,112.5,118.4,7.6,124.3,112.8,137,102,99.6,5.3,101.6,96.2,112,87
2021 Wimbledon R16,W vs Bautista Agut,111.2,120.5,10.6,122.4,117.3,131,61,94.9,5.6,97.4,98.0,105,84
2021 Wimbledon R32,W vs Murray,111.3,120.8,8.5,125.9,115.4,132,100,99.4,6.0,101.8,97.1,113,86
2021 Wimbledon R128,W vs Kohlschreiber,107.7,114.1,11.7,122.7,109.3,134,69,97.4,7.1,98.9,98.4,109,73
2020 US Open QF,L vs Carreno Busta,108.5,116.4,7.7,120.0,112.9,127,93,93.5,5.5,95.9,96.5,108,80
2020 US Open R16,W vs Goffin,110.2,118.3,6.9,120.5,114.8,128,100,93.8,6.3,97.3,96.7,110,82
2020 US Open R32,W vs Fritz,111.7,117.3,8.5,122.8,114.7,133,94,96.7,4.9,97.7,96.0,109,85
Career (33 matches),,110.3,117.3,8.0,121.5,112.5,137,61,97.9,6.2,99.5,98.3,119,70
