Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R32,L vs Sinner,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),0/1,0/0,0/0,0/0,0/0
2026 Indian Wells R128,W vs Tsitsipas,43% (6/14),67% (4/6),0/2,23% (3/13),33% (1/3),2/3,1/1,1/1,0/0,0/0
2026 Dallas R32,W vs Jodar,100% (8/8),75% (6/8),1/1,29% (2/7),50% (1/2),4/4,0/1,0/0,0/1,0/0
2025 Stockholm SF,L vs Ruud,20% (2/10),50% (1/2),1/3,44% (4/9),25% (1/4),0/1,0/0,2/2,0/0,1/1
2025 Los Cabos F,W vs Kovacevic,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Rome R64,L vs Gaubas,40% (4/10),25% (1/4),1/3,44% (4/9),25% (1/4),1/1,0/0,1/1,0/0,0/0
2025 Miami R32,L vs Fritz,18% (2/11),50% (1/2),0/2,30% (3/10),0% (0/3),1/1,0/0,3/4,0/0,1/1
2025 Indian Wells R32,L vs Alcaraz,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2025 Dallas F,W vs Ruud,30% (3/10),33% (1/3),0/0,9% (1/11),100% (1/1),1/1,1/1,2/2,1/1,0/0
2025 Dallas SF,W vs Paul,20% (2/10),100% (2/2),0/0,18% (2/11),100% (2/2),1/1,1/1,0/0,1/1,0/0
2025 Dallas QF,W vs Machac,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),4/4,1/1,0/0,1/1,0/0
2025 Adelaide R32,W vs Zhang,22% (2/9),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2024 Belgrade F,W vs Medjedovic,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2024 Belgrade SF,W vs Lehecka,71% (5/7),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2024 US Open R128,L vs Van De Zandschulp,25% (4/16),75% (3/4),2/6,50% (8/16),25% (2/8),1/3,0/0,1/1,0/0,0/0
2024 Wimbledon R32,L vs Shelton,17% (4/24),25% (1/4),0/5,33% (8/24),38% (3/8),0/0,0/0,5/5,0/0,1/1
2024 Wimbledon R64,W vs Altmaier,24% (6/25),67% (4/6),0/4,28% (7/25),43% (3/7),4/4,2/2,2/2,1/1,0/0
2024 Wimbledon R128,W vs Jarry,43% (6/14),67% (4/6),0/0,13% (2/15),100% (2/2),4/4,3/3,1/1,1/1,0/0
2024 Stuttgart R16,L vs Berrettini,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,1/1
2024 Roland Garros R32,L vs Hurkacz,20% (4/20),50% (2/4),1/4,39% (7/18),43% (3/7),2/2,1/1,2/2,0/0,1/1
2026 (3 matches),,48.4%,73.3%,14.3%,35.7%,30.0%,75.0%,50.0%,100.0%,0.0%,-
2025 (9 matches),,27.6%,66.7%,23.1%,24.1%,33.3%,93.3%,100.0%,90.9%,100.0%,100.0%
2024 (9 matches),,25.5%,63.9%,13.6%,28.8%,45.0%,90.0%,100.0%,100.0%,100.0%,100.0%
2023 (8 matches),,30.7%,76.2%,21.4%,31.9%,31.8%,77.8%,90.0%,88.2%,100.0%,100.0%
2022 (24 matches),,29.1%,64.9%,22.0%,25.4%,43.9%,96.1%,91.7%,82.1%,100.0%,75.0%
Career (276 matches),,30.8%,66.5%,19.2%,28.3%,40.4%,86.3%,85.1%,81.4%,85.7%,76.8%
