Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Taylor Fritz [USA],6,5,54.5%,5,5,0,100.0%,2018,2025,11,1.01,13.1%,6.6%,61.2%,77.6%,53.0%,68.1%,32.4%,60.3%,52.2%
10,Jan Lennard Struff [GER],3,7,30.0%,6,2,4,33.3%,2018,2024,9,0.99,11.1%,6.4%,60.7%,73.5%,52.3%,65.2%,34.3%,65.1%,30.2%
9,Alexander Zverev [GER],3,6,33.3%,5,2,3,40.0%,2017,2024,8,0.91,5.8%,6.5%,59.8%,75.5%,43.8%,62.7%,33.8%,67.9%,36.6%
8,Pablo Carreno Busta [ESP],2,6,25.0%,7,1,6,14.3%,2017,2026,8,0.95,12.6%,4.9%,58.7%,76.4%,49.3%,65.2%,33.1%,68.3%,31.7%
8,Novak Djokovic [SRB],0,8,0.0%,2,0,2,0.0%,2019,2023,8,0.67,9.4%,5.9%,57.3%,73.8%,39.6%,59.2%,27.3%,56.9%,24.1%
7,Stefanos Tsitsipas [GRE],5,2,71.4%,4,4,0,100.0%,2018,2026,7,1.10,7.5%,6.6%,59.6%,77.3%,54.1%,67.9%,35.2%,61.3%,30.0%
7,Frances Tiafoe [USA],5,2,71.4%,3,1,2,33.3%,2018,2024,7,1.10,11.9%,9.2%,60.7%,74.9%,55.2%,67.1%,36.2%,79.3%,32.2%
7,Felix Auger Aliassime [CAN],4,3,57.1%,1,0,1,0.0%,2017,2021,7,0.97,5.1%,7.1%,58.3%,68.7%,45.9%,59.2%,39.8%,62.5%,53.2%
6,Marin Cilic [CRO],3,3,50.0%,1,0,1,0.0%,2018,2026,6,0.93,10.8%,5.2%,59.3%,75.5%,44.3%,62.8%,34.5%,65.8%,50.0%
6,Ugo Humbert [FRA],4,2,66.7%,4,3,1,75.0%,2019,2025,6,1.00,6.7%,7.3%,59.0%,69.6%,57.2%,64.5%,35.7%,71.4%,31.8%
6,Alex De Minaur [AUS],1,5,16.7%,4,1,3,25.0%,2017,2025,6,0.89,7.7%,7.5%,61.5%,71.0%,51.1%,63.3%,32.5%,62.2%,22.0%
6,Miomir Kecmanovic [SRB],6,0,100.0%,3,1,2,33.3%,2016,2025,5,1.30,15.5%,7.5%,57.6%,83.4%,48.8%,68.7%,40.6%,68.0%,44.7%
6,Daniel Evans [GBR],3,3,50.0%,1,0,1,0.0%,2016,2024,6,1.12,11.4%,6.0%,62.8%,79.2%,51.3%,68.8%,34.8%,67.9%,37.1%
6,Hubert Hurkacz [POL],1,5,16.7%,4,0,4,0.0%,2019,2024,6,0.92,8.1%,6.3%,57.7%,74.0%,49.3%,63.6%,33.3%,52.9%,32.6%
6,Daniil Medvedev [RUS],2,4,33.3%,0,0,0,-,2017,2022,5,1.03,8.5%,6.7%,62.8%,72.2%,43.4%,61.5%,39.7%,63.4%,41.7%
