Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,L vs Sinner,1.08,0.52,41.2,2.6,3.6%,42.9%,3.6%,50.0%,27.3%,23.8%
2026 Indian Wells R128,W vs Tsitsipas,1.03,1.44,58.0,2.4,2.8%,63.9%,6.5%,77.4%,46.7%,35.9%
2026 Dallas R32,W vs Jodar,1.20,2.42,25.7,2.1,21.7%,65.2%,9.5%,76.2%,54.8%,64.3%
2025 Stockholm SF,L vs Ruud,0.83,0.65,47.9,2.3,10.3%,62.1%,16.0%,56.0%,34.4%,29.0%
2025 Los Cabos F,W vs Kovacevic,1.27,1.99,39.3,2.0,7.4%,66.7%,16.7%,83.3%,38.5%,41.7%
2025 Rome R64,L vs Gaubas,0.91,0.71,51.8,2.3,5.9%,47.1%,6.3%,62.5%,25.6%,47.1%
2025 Miami R32,L vs Fritz,0.91,0.58,40.9,2.4,10.7%,60.7%,12.5%,58.3%,30.0%,20.7%
2025 Indian Wells R32,L vs Alcaraz,0.65,0.52,29.8,2.1,0.0%,56.7%,6.9%,55.2%,34.4%,35.5%
2025 Dallas F,W vs Ruud,1.19,1.41,54.2,2.5,21.1%,68.4%,14.3%,71.4%,40.5%,30.6%
2025 Dallas SF,W vs Paul,1.23,1.36,55.2,2.2,7.5%,60.0%,7.9%,73.7%,31.0%,42.9%
2025 Dallas QF,W vs Machac,1.01,1.59,52.5,3.3,10.3%,69.0%,16.0%,72.0%,46.7%,46.2%
2025 Adelaide R32,W vs Zhang,1.31,2.18,38.3,2.0,13.8%,79.3%,20.0%,80.0%,28.6%,40.0%
2024 Belgrade F,W vs Medjedovic,1.15,1.80,41.0,2.4,21.4%,64.3%,26.9%,88.5%,29.0%,46.7%
2024 Belgrade SF,W vs Lehecka,0.96,3.33,29.3,2.1,5.3%,78.9%,15.8%,89.5%,61.5%,48.0%
2024 US Open R128,L vs Van De Zandschulp,0.90,0.70,34.5,2.1,1.9%,50.0%,6.7%,62.2%,36.7%,31.8%
2024 Wimbledon R32,L vs Shelton,1.00,0.73,41.3,3.2,1.3%,67.5%,6.8%,62.2%,28.4%,22.2%
2024 Wimbledon R64,W vs Altmaier,1.23,1.13,41.9,2.4,3.8%,58.8%,8.7%,76.8%,29.1%,31.9%
2024 Wimbledon R128,W vs Jarry,1.04,2.15,29.6,2.0,9.5%,81.0%,12.8%,79.5%,38.1%,43.6%
2024 Stuttgart R16,L vs Berrettini,0.68,0.59,43.8,2.4,10.7%,71.4%,4.0%,72.0%,23.3%,25.9%
2024 Roland Garros R32,L vs Hurkacz,1.04,0.66,33.6,2.0,7.8%,57.8%,0.0%,60.7%,22.4%,30.2%
2026 (3 matches),,1.09,1.26,43.9,2.3,8.0%,57.5%,6.3%,67.5%,44.9%,42.0%
2025 (9 matches),,1.04,1.06,46.1,2.3,9.9%,63.0%,12.5%,68.1%,34.3%,36.7%
2024 (9 matches),,1.01,0.98,41.2,2.5,6.9%,63.9%,9.5%,69.9%,31.5%,32.9%
2023 (8 matches),,1.00,1.00,40.0,2.8,9.9%,61.3%,13.5%,64.3%,35.7%,38.7%
2022 (24 matches),,1.02,1.10,50.4,2.6,8.1%,66.0%,10.8%,69.4%,35.8%,34.2%
Career (276 matches),,1.03,1.09,51.1,2.7,7.8%,64.4%,10.2%,67.0%,36.0%,36.6%
