Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,6,6,50.0%,14-16,46.7%,140-146,49.0%,2-1,66.7%,12,78.7%,18.3%,12.4%,4.9%,59.9%,72.4%,51.5%,64.0%,36.5%,49.8%,1.01,SF (Dallas)
2025,47,26,21,55.3%,65-54,54.6%,629-561,52.9%,11-16,40.7%,47,79.0%,26.2%,9.9%,7.9%,58.6%,72.3%,49.3%,62.8%,38.4%,50.7%,1.03,W (2x)
2024,50,26,24,52.0%,68-58,54.0%,664-606,52.3%,11-15,42.3%,50,85.0%,19.9%,10.4%,7.8%,60.1%,76.9%,50.3%,66.3%,35.8%,50.9%,1.06,W (Belgrade)
2023,26,13,13,50.0%,39-38,50.6%,382-373,50.6%,4-4,50.0%,26,80.2%,21.1%,9.8%,9.0%,56.4%,74.5%,50.0%,63.8%,36.2%,49.9%,1.00,QF (Adelaide 1)
2022,60,34,26,56.7%,91-74,55.2%,870-814,51.7%,20-19,51.3%,57,85.2%,18.2%,10.2%,6.7%,61.8%,76.6%,52.7%,67.5%,34.9%,50.9%,1.07,W (Atp Cup)
2021,54,31,23,57.4%,75-60,55.6%,711-635,52.8%,8-10,44.4%,52,85.2%,21.7%,10.5%,7.7%,59.4%,77.2%,50.4%,66.3%,36.8%,51.4%,1.09,F (2x)
2020,32,17,15,53.1%,51-42,54.8%,485-446,52.1%,7-10,41.2%,32,82.3%,22.3%,10.6%,6.5%,60.4%,75.3%,49.3%,65.0%,37.1%,50.8%,1.06,SF (2x)
2019,67,39,28,58.2%,88-70,55.7%,826-767,51.9%,17-14,54.8%,65,85.3%,18.1%,10.4%,5.8%,60.1%,76.5%,51.8%,66.7%,35.3%,50.9%,1.06,W (Stockholm)
2018,63,35,28,55.6%,86-84,50.6%,876-852,50.7%,12-18,40.0%,63,82.4%,19.2%,9.0%,6.7%,56.8%,75.4%,51.8%,65.2%,35.2%,50.3%,1.01,SF (3x)
2017,26,12,14,46.2%,32-40,44.4%,357-372,49.0%,10-9,52.6%,25,84.3%,14.4%,10.9%,5.1%,58.0%,75.5%,55.0%,66.9%,33.5%,50.1%,1.01,SF (Canada Masters)
2016,4,2,2,50.0%,5-5,50.0%,52-54,49.1%,2-1,66.7%,4,82.4%,15.4%,8.7%,5.2%,55.4%,75.4%,49.4%,63.8%,34.6%,49.6%,0.95,
Career,441,241,200,54.6%,614-541,53.2%,5992-5626,51.6%,104-117,47.1%,433,83.3%,20.0%,10.2%,6.9%,59.2%,75.6%,51.2%,65.7%,35.9%,50.7%,1.05,
