Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R32,L vs Sinner,23,28,0.8,23.2%,28.3%,21,21,1.0,25.6%,25.6%,9.8%,1.2%,2.9,29.3%,10.1%
2026 Indian Wells Masters R128,W vs Tsitsipas,26,25,1.0,17.2%,16.6%,23,23,1.0,16.1%,16.1%,9.8%,4.2%,0.5,9.9%,19.9%
2026 Dallas R32,W vs Jodar,27,21,1.3,26.2%,20.4%,20,18,1.1,22.0%,19.8%,14.3%,6.6%,0.2,2.9%,14.6%
2025 Stockholm SF,L vs Ruud,22,23,1.0,18.8%,19.7%,15,19,0.8,14.6%,18.4%,11.7%,2.9%,1.5,19.7%,12.8%
2025 Los Cabos F,W vs Kovacevic,15,14,1.1,14.9%,13.9%,9,12,0.8,10.1%,13.5%,4.5%,5.6%,0.3,5.9%,18.8%
2025 Rome Masters R64,L vs Gaubas,18,39,0.5,12.9%,28.1%,14,30,0.5,11.3%,24.2%,6.5%,4.0%,0.6,9.4%,15.1%
2025 Miami Masters R32,L vs Fritz,28,36,0.8,25.2%,32.4%,22,30,0.7,24.7%,33.7%,11.2%,2.2%,1.9,20.7%,10.8%
2025 Indian Wells Masters R32,L vs Alcaraz,28,25,1.1,23.0%,20.5%,26,17,1.5,24.8%,16.2%,7.6%,1.0%,1.4,26.2%,18.9%
2025 Dallas F,W vs Ruud,57,27,2.1,39.0%,18.5%,44,25,1.8,35.2%,20.0%,20.8%,5.6%,2.4,23.3%,9.6%
2025 Dallas SF,W vs Paul,44,31,1.4,32.6%,23.0%,38,27,1.4,30.9%,22.0%,11.4%,6.5%,1.4,17.0%,12.6%
2025 Dallas QF,W vs Machac,34,21,1.6,30.9%,19.1%,27,16,1.7,28.4%,16.8%,13.7%,3.2%,0.8,17.3%,20.9%
2025 Adelaide R32,W vs Zhang,39,18,2.2,36.4%,16.8%,30,14,2.1,34.1%,15.9%,11.4%,6.8%,1.4,21.5%,15.9%
2024 Belgrade F,W vs Medjedovic,25,11,2.3,21.7%,9.6%,12,8,1.5,12.8%,8.5%,9.6%,0.0%,0.9,15.7%,18.3%
2024 Belgrade SF,W vs Lehecka,35,12,2.9,39.3%,13.5%,31,8,3.9,40.8%,10.5%,23.7%,3.9%,0.8,16.9%,21.3%
2024 Basel QF,L vs Mpetshi Perricard,57,24,2.4,27.4%,11.5%,49,18,2.7,29.9%,11.0%,8.5%,4.3%,2.9,37.0%,13.0%
2024 US Open R128,L vs Van De Zandschulp,21,52,0.4,10.9%,27.1%,17,41,0.4,9.9%,23.8%,7.6%,0.6%,0.4,7.3%,17.2%
2024 Wimbledon R32,L vs Shelton,37,46,0.8,12.7%,15.8%,31,33,0.9,11.9%,12.6%,9.2%,2.3%,1.0,13.1%,13.1%
2024 Wimbledon R64,W vs Altmaier,51,58,0.9,17.2%,19.5%,42,42,1.0,15.8%,15.8%,11.3%,3.4%,1.5,13.8%,9.4%
2024 Wimbledon R128,W vs Jarry,29,17,1.7,17.9%,10.5%,20,14,1.4,14.1%,9.9%,9.2%,1.4%,0.6,11.7%,20.4%
2024 Stuttgart R16,L vs Berrettini,18,19,0.9,16.4%,17.3%,14,15,0.9,14.3%,15.3%,11.2%,3.1%,1.2,15.5%,12.7%
Career (145 matches),,5235,5137,1.0,19.9%,19.6%,4081,4368,0.9,17.7%,19.0%,10.0%,3.6%,0.9,12.1%,13.6%
