Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Championships,1,Grass,5,5,0,100.0%,0,0,0,-,1957,1957,W,0,,,,,,,,,,
Roland Garros,5,Clay,26,22,4,84.6%,0,0,0,-,1948,1953,W,0,,,,,,,,,,
Wimbledon,8,Grass,40,33,7,82.5%,0,0,0,-,1948,1956,W,0,,,,,,,,,,
US National Championships,16,Grass,53,38,15,71.7%,0,0,0,-,1941,1956,W,0,,,,,,,,,,
Wightman Cup,4,Grass,6,4,2,66.7%,0,0,0,-,1951,1956,W,0,,,,,,,,,,
Manchester-on-Sea,10,Grass,44,36,8,81.8%,0,0,0,-,1946,1956,W,0,,,,,,,,,,
River Forest,6,Clay,22,17,5,77.3%,0,0,0,-,1941,1956,W,0,,,,,,,,,,
East Hampton,6,Grass,19,16,3,84.2%,0,0,0,-,1946,1954,W,0,,,,,,,,,,
Orange,5,Grass,23,19,4,82.6%,0,0,0,-,1946,1952,W,0,,,,,,,,,,
Queen's Club,5,Grass,22,18,4,81.8%,0,0,0,-,1948,1954,W,0,,,,,,,,,,
Manchester,5,Grass,19,15,4,78.9%,0,0,0,-,1950,1956,W,0,,,,,,,,,,
