Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,28,22,6,78.6%,45-16,73.8%,338-194,63.5%,0-0,-,0,,,,,,,,,,,
Clay,273,222,51,81.3%,460-144,76.2%,3374-1968,63.2%,0-0,-,0,,,,,,,,,,,
Grass,349,273,76,78.2%,574-212,73.0%,4269-2798,60.4%,0-0,-,0,,,,,,,,,,,
Carpet,4,4,0,100.0%,8-0,100.0%,48-15,76.2%,0-0,-,0,,,,,,,,,,,
Grand Slams,124,98,26,79.0%,206-70,74.6%,1504-983,60.5%,0-0,-,0,,,,,,,,,,,
Finals,117,64,53,54.7%,148-131,53.0%,1400-1333,51.2%,0-0,-,0,,,,,,,,,,,
Semi-finals,144,110,34,76.4%,231-106,68.5%,1797-1321,57.6%,0-0,-,0,,,,,,,,,,,
Quarter-finals,161,131,30,81.4%,272-77,77.9%,1959-1160,62.8%,0-0,-,0,,,,,,,,,,,
vs Righties,282,168,114,59.6%,374-288,56.5%,3337-3050,52.2%,0-0,-,0,,,,,,,,,,,
vs Lefties,19,18,1,94.7%,37-7,84.1%,256-148,63.4%,0-0,-,0,,,,,,,,,,,
