Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Soma Bay CH F,L vs Samuel,29% (4/14),75% (3/4),1/5,50% (7/14),29% (2/7),3/3,1/1,3/3,0/0,0/0
2022 Wimbledon R128,L vs Harrison,13% (2/16),100% (2/2),1/4,33% (5/15),20% (1/5),1/1,0/1,0/0,0/0,0/0
2021 Wimbledon R128,L vs Gerasimov,32% (6/19),33% (2/6),0/4,42% (8/19),50% (4/8),1/2,1/1,4/4,0/0,1/1
2019 Meerbusch CH R32,L vs Griekspoor,31% (4/13),100% (4/4),2/4,50% (6/12),0% (0/6),2/4,0/0,1/3,0/0,1/1
2019 Wimbledon R64,L vs Federer,7% (1/14),0% (0/1),0/3,31% (4/13),0% (0/4),0/0,0/0,0/1,0/0,0/1
2019 Wimbledon R128,W vs Rubin,38% (8/21),75% (6/8),1/3,38% (8/21),50% (4/8),5/6,3/5,1/2,1/1,0/0
2019 Shymkent CH R16,W vs Simon,31% (5/16),60% (3/5),0/0,38% (6/16),67% (4/6),2/3,1/2,2/3,0/1,1/1
2019 Nanchang CH R16,L vs Patael,9% (1/11),100% (1/1),1/3,30% (3/10),0% (0/3),1/1,0/0,1/1,0/0,0/0
2019 Nanchang CH R32,W vs Purcell,30% (3/10),100% (3/3),1/2,36% (4/11),50% (2/4),3/3,1/1,3/3,1/1,0/0
2019 Anning CH F,W vs Gunneswaran,67% (6/9),83% (5/6),2/3,50% (5/10),40% (2/5),2/4,1/2,0/0,1/1,0/0
2019 Anning CH SF,W vs Oliveira,50% (4/8),100% (4/4),1/1,44% (4/9),75% (3/4),3/4,2/2,0/0,1/1,0/0
2019 Anning CH QF,W vs Duckworth,43% (6/14),83% (5/6),0/3,50% (7/14),57% (4/7),5/5,2/2,1/1,1/1,0/0
2019 Anning CH R16,W vs Thompson,36% (5/14),80% (4/5),1/2,43% (6/14),50% (3/6),4/4,2/3,0/1,1/1,0/0
2019 Anning CH R32,W vs Viola,60% (6/10),100% (6/6),2/3,44% (4/9),25% (1/4),3/5,1/1,0/0,0/0,0/0
2019 Houston Q1,L vs Eubanks,40% (4/10),25% (1/4),0/3,56% (5/9),40% (2/5),0/1,0/0,1/1,0/0,0/0
2019 Bergamo CH R16,L vs Choinski,38% (5/13),40% (2/5),0/3,38% (5/13),40% (2/5),2/2,1/1,1/1,0/0,1/1
2019 Bergamo CH R32,W vs Ignatik,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),2/3,2/2,0/0,1/1,0/0
2019 Launceston CH R16,W vs Ito,44% (7/16),86% (6/7),1/3,25% (4/16),25% (1/4),4/5,1/1,1/1,1/1,1/1
2019 Launceston CH R32,W vs Shimizu,78% (7/9),57% (4/7),0/1,10% (1/10),0% (0/1),3/3,1/2,0/0,1/1,0/0
2019 Burnie CH SF,L vs Diez,30% (3/10),67% (2/3),0/4,40% (4/10),0% (0/4),0/2,0/0,0/0,0/0,0/0
2025 (1 matches),,28.6%,75.0%,20.0%,50.0%,28.6%,100.0%,100.0%,100.0%,-,-
2022 (1 matches),,12.5%,100.0%,25.0%,33.3%,20.0%,100.0%,0.0%,-,-,-
2021 (1 matches),,31.6%,33.3%,0.0%,42.1%,50.0%,50.0%,100.0%,100.0%,-,100.0%
2019 (20 matches),,39.2%,76.3%,30.4%,34.7%,36.1%,78.5%,78.6%,68.4%,91.7%,80.0%
2018 (15 matches),,32.0%,62.1%,22.0%,34.8%,25.0%,67.9%,55.6%,70.8%,80.0%,50.0%
Career (45 matches),,34.6%,67.7%,23.8%,36.6%,30.2%,75.9%,72.5%,72.9%,88.2%,58.8%
