Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Soma Bay CH F,L vs Samuel,15.7%,25.0%,52.9%,22.1%,24.6%,39.3%,58.7%,35.9%,51.9%,76.5%,75.0%,4.7%,7.0%,46.3%,-71
2019 Wimbledon R64,L vs Federer,20.9%,32.6%,49.2%,26.6%,26.0%,36.0%,45.9%,35.8%,32.0%,52.0%,100.0%,18.5%,37.0%,54.5%,39
2018 Binghamton CH F,W vs Thompson,22.6%,33.9%,63.1%,28.7%,34.4%,47.5%,67.5%,45.9%,51.9%,50.0%,100.0%,10.2%,20.4%,59.1%,-16
Career (3 matches),,19.7%,30.4%,55.7%,25.8%,28.5%,41.3%,57.7%,39.4%,45.6%,60.2%,81.8%,10.1%,19.3%,53.3%,-21
