Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Soma Bay CH F,L vs Samuel,0.94,0.83,60.4,6.2,9.1%,52.7%,1.9%,64.2%,37.0%,36.7%
2022 Wimbledon R128,L vs Harrison,0.85,0.70,35.2,2.3,3.4%,65.5%,10.0%,56.0%,30.2%,34.0%
2021 Wimbledon R128,L vs Gerasimov,0.93,0.81,45.0,3.0,4.6%,61.5%,5.1%,67.8%,27.7%,34.4%
2019 Meerbusch CH R32,L vs Griekspoor,0.75,0.71,44.8,3.0,-,52.0%,-,50.0%,34.3%,59.4%
2019 Wimbledon R64,L vs Federer,1.11,0.42,28.1,2.0,2.2%,58.7%,0.0%,55.0%,15.8%,17.1%
2019 Wimbledon R128,W vs Rubin,1.14,1.27,39.7,3.9,7.2%,59.4%,15.2%,69.7%,30.8%,49.2%
2019 Shymkent CH R16,W vs Simon,1.06,1.23,83.5,3.2,5.6%,72.2%,4.0%,68.0%,38.5%,29.8%
2019 Nanchang CH R16,L vs Patael,0.91,0.70,48.0,2.0,2.8%,63.9%,5.9%,47.1%,34.2%,33.3%
2019 Nanchang CH R32,W vs Purcell,1.40,1.51,46.3,3.5,5.3%,63.2%,0.0%,66.7%,41.9%,33.3%
2019 Anning CH F,W vs Gunneswaran,1.13,1.45,54.5,2.2,0.0%,68.3%,0.0%,50.0%,51.7%,52.0%
2019 Anning CH SF,W vs Oliveira,1.35,1.69,44.3,2.2,0.0%,48.5%,0.0%,74.2%,56.0%,40.9%
2019 Anning CH QF,W vs Duckworth,1.16,1.24,49.0,2.2,0.0%,63.0%,0.0%,57.4%,44.2%,40.4%
2019 Anning CH R16,W vs Thompson,1.42,1.35,45.8,2.3,4.4%,64.4%,0.0%,62.5%,40.0%,28.6%
2019 Anning CH R32,W vs Viola,1.27,1.69,42.4,3.0,0.0%,53.1%,0.0%,61.5%,55.6%,60.0%
2019 Houston Q1,L vs Eubanks,0.92,0.71,56.0,2.6,6.1%,60.6%,6.7%,50.0%,36.1%,32.4%
2019 Bergamo CH R16,L vs Choinski,0.81,0.79,51.6,2.7,12.8%,61.7%,4.7%,60.5%,39.1%,36.6%
2019 Bergamo CH R32,W vs Ignatik,1.21,1.96,37.3,2.0,12.0%,72.0%,12.0%,76.0%,43.3%,40.7%
2019 Launceston CH R16,W vs Ito,0.98,1.13,73.6,7.3,1.9%,70.4%,2.2%,52.2%,44.1%,43.4%
2019 Launceston CH R32,W vs Shimizu,0.88,1.73,40.7,2.0,3.7%,77.8%,4.2%,70.8%,54.5%,45.5%
2019 Burnie CH SF,L vs Diez,0.90,0.69,54.3,2.1,0.0%,51.7%,7.4%,55.6%,37.5%,33.3%
2025 (1 matches),,0.94,0.83,60.4,6.2,9.1%,52.7%,1.9%,64.2%,37.0%,36.7%
2022 (1 matches),,0.85,0.70,35.2,2.3,3.4%,65.5%,10.0%,56.0%,30.2%,34.0%
2021 (1 matches),,0.93,0.81,45.0,3.0,4.6%,61.5%,5.1%,67.8%,27.7%,34.4%
2019 (20 matches),,1.09,1.18,50.5,2.5,3.9%,63.5%,4.2%,61.0%,40.5%,40.6%
2018 (15 matches),,0.98,0.93,55.2,2.8,4.3%,61.1%,4.9%,61.2%,38.0%,36.0%
Career (45 matches),,1.02,0.98,52.2,2.6,4.4%,61.2%,4.6%,60.6%,37.5%,37.8%
