Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Soma Bay CH F,L vs Samuel,1.0%,100.0%,13.7%,65.5%,10.6%,13.2%,15.4%,6.7%,40.0%,0.7%,33.3%,-100,-95
2019 Wimbledon R64,L vs Federer,7.1%,83.3%,10.7%,64.7%,14.3%,28.6%,0.0%,10.5%,33.3%,1.0%,50.0%,-61,-31
2018 Binghamton CH F,W vs Thompson,0.0%,-,11.5%,81.5%,13.7%,17.5%,17.9%,4.8%,18.2%,0.8%,0.0%,-55,-45
Career (3 matches),,2.4%,85.7%,12.1%,71.2%,12.4%,16.9%,12.5%,6.3%,29.6%,0.8%,22.2%,-73,-61
