Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-3,0.0%,8-19,29.6%,0-0,-,1,53.8%,7.1%,7.3%,7.3%,57.3%,70.2%,34.3%,54.9%,28.0%,41.5%,0.62,R128 (Wimbledon)
2022,3,0,3,0.0%,0-7,0.0%,25-45,35.7%,0-2,0.0%,3,69.7%,5.4%,7.2%,3.6%,56.6%,63.8%,50.9%,58.2%,27.1%,44.1%,0.65,R32 (2x)
2021,2,0,2,0.0%,1-5,16.7%,22-34,39.3%,0-1,0.0%,2,74.1%,6.9%,5.7%,4.5%,52.8%,67.7%,55.4%,61.9%,32.0%,46.2%,0.84,R32 (Eastbourne)
2019,4,1,3,25.0%,4-8,33.3%,50-69,42.0%,1-2,33.3%,4,71.9%,13.3%,6.1%,6.9%,49.2%,67.4%,51.8%,59.4%,30.6%,45.8%,0.75,R32 (2x)
2018,4,1,3,25.0%,4-7,36.4%,50-55,47.6%,0-1,0.0%,4,82.7%,13.2%,5.0%,2.8%,56.1%,76.1%,54.6%,66.7%,30.6%,49.4%,0.92,R16 (Eastbourne)
Career,14,2,12,14.3%,9-30,23.1%,155-222,41.1%,1-6,14.3%,14,73.6%,10.4%,6.1%,4.8%,53.6%,69.3%,51.8%,61.1%,30.0%,46.2%,0.77,
