Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Sergi Bruguera [ESP],6,11,35.3%,5,4,1,80.0%,1989,1997,15,0.93,2.8%,2.2%,63.7%,67.6%,42.7%,58.5%,38.5%,59.4%,30.1%
13,Marcelo Filippini [URU],8,5,61.5%,5,2,3,40.0%,1989,1997,12,1.07,1.9%,3.0%,64.3%,65.6%,48.2%,59.4%,43.4%,61.1%,40.9%
12,Emilio Sanchez [ESP],2,10,16.7%,3,2,1,66.7%,1987,1995,5,0.97,3.2%,2.5%,69.0%,69.5%,50.7%,63.7%,35.3%,61.0%,31.0%
12,Jordi Arrese [ESP],7,5,58.3%,8,5,3,62.5%,1987,1994,9,1.07,3.7%,2.8%,65.8%,69.2%,44.4%,60.7%,41.9%,47.5%,44.2%
11,Francisco Clavet [ESP],4,7,36.4%,5,2,3,40.0%,1990,1998,9,0.91,2.4%,4.2%,66.2%,64.2%,45.3%,57.8%,38.3%,49.4%,43.8%
9,Richard Fromberg [AUS],3,6,33.3%,2,1,1,50.0%,1992,1998,8,0.89,1.6%,2.3%,66.7%,65.2%,50.7%,60.4%,35.4%,43.6%,41.9%
9,Gilbert Schaller [AUT],4,5,44.4%,0,0,0,-,1994,1997,7,1.08,4.4%,3.3%,56.7%,66.5%,50.3%,59.5%,43.8%,50.0%,51.2%
8,Marc Rosset [SUI],4,4,50.0%,6,2,4,33.3%,1990,1997,6,0.95,2.1%,3.1%,67.5%,72.1%,48.9%,64.6%,33.6%,69.0%,38.7%
8,Thomas Muster [AUT],2,6,25.0%,3,0,3,0.0%,1987,1996,7,0.90,4.2%,2.9%,62.1%,65.3%,44.0%,57.2%,38.4%,52.5%,46.7%
7,Alberto Berasategui [ESP],3,4,42.9%,1,1,0,100.0%,1993,1998,6,0.89,3.2%,3.8%,70.5%,69.3%,40.4%,60.8%,34.9%,48.3%,30.8%
7,Carlos Costa [ESP],4,3,57.1%,2,1,1,50.0%,1990,1998,5,0.81,2.8%,6.2%,60.6%,67.4%,47.1%,59.4%,33.0%,54.5%,43.8%
7,Fabrice Santoro [FRA],5,2,71.4%,3,3,0,100.0%,1990,1996,6,1.04,2.7%,4.8%,61.1%,69.7%,41.8%,58.8%,42.9%,59.3%,37.5%
7,Stefano Pescosolido [ITA],3,4,42.9%,2,1,1,50.0%,1991,1995,6,1.04,4.1%,1.6%,65.4%,62.5%,53.0%,59.2%,42.5%,52.1%,40.4%
7,Ronald Agenor [USA],4,3,57.1%,2,0,2,0.0%,1987,1995,4,1.30,3.6%,2.5%,65.8%,69.7%,54.2%,64.4%,46.1%,55.6%,39.5%
6,Petr Korda [CZE],2,4,33.3%,2,2,0,100.0%,1991,1998,6,0.83,1.6%,3.4%,68.9%,62.6%,40.8%,55.8%,36.6%,51.9%,35.9%
