Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,80.0%,0.0%,0.0%,0.0%,66.7%,62.5%,50.0%,58.3%,28.1%,44.1%,0.68,R32 (Doha)
1999,4,1,3,25.0%,3-7,30.0%,46-56,45.1%,0-3,0.0%,4,76.0%,16.3%,3.3%,4.5%,63.8%,65.7%,55.4%,62.0%,34.0%,48.2%,0.90,R16 (Doha)
1998,34,8,26,23.5%,28-58,32.6%,346-467,42.6%,6-4,60.0%,33,66.8%,19.3%,3.5%,3.8%,65.4%,64.6%,44.4%,57.6%,36.3%,46.8%,0.86,QF (Prague)
1997,66,34,32,51.5%,80-83,49.1%,778-803,49.2%,9-8,52.9%,66,73.2%,25.7%,4.4%,4.3%,65.6%,68.3%,46.7%,60.8%,38.8%,49.8%,0.99,SF (3x)
1996,65,31,34,47.7%,76-85,47.2%,759-814,48.3%,17-9,65.4%,65,72.3%,23.9%,4.0%,4.5%,61.4%,67.9%,47.8%,60.2%,38.3%,49.2%,0.96,W (Tel Aviv)
1995,65,33,32,50.8%,78-81,49.1%,755-745,50.3%,9-14,39.1%,64,72.6%,28.4%,2.7%,3.2%,67.3%,65.5%,47.6%,59.6%,40.3%,50.0%,1.00,F (2x)
1994,58,25,33,43.1%,61-78,43.9%,647-694,48.2%,9-14,39.1%,57,74.1%,22.7%,2.5%,2.7%,67.0%,66.1%,49.7%,60.7%,37.6%,49.2%,0.96,W (Bologna)
1993,70,39,31,55.7%,92-85,52.0%,881-829,51.5%,9-16,36.0%,70,75.0%,28.9%,2.9%,2.8%,66.9%,67.4%,48.1%,61.0%,40.9%,50.6%,1.05,F (Kitzbuhel)
1992,64,33,31,51.6%,79-83,48.8%,797-808,49.7%,14-14,50.0%,64,74.8%,24.8%,3.2%,2.7%,63.8%,67.1%,49.8%,60.8%,38.7%,49.7%,0.99,F (Nice)
1991,63,35,28,55.6%,83-75,52.5%,791-759,51.0%,16-11,59.3%,61,76.7%,25.0%,2.7%,1.7%,67.8%,67.3%,51.9%,62.3%,38.8%,50.7%,1.03,F (2x)
1990,47,23,24,48.9%,50-47,51.5%,459-412,52.7%,10-13,43.5%,2,60.9%,31.8%,3.9%,1.9%,70.8%,56.9%,53.3%,55.8%,43.5%,49.8%,0.99,SF (Madrid)
1989,46,26,20,56.5%,46-45,50.5%,415-385,51.9%,15-7,68.2%,0,,,,,,,,,,,,W (Bologna)
1988,39,21,18,53.8%,45-43,51.1%,416-401,50.9%,9-5,64.3%,0,,,,,,,,,,,,W (Buenos Aires)
1987,35,16,19,45.7%,36-39,48.0%,345-346,49.9%,6-6,50.0%,0,,,,,,,,,,,,F (Madrid)
1986,3,2,1,66.7%,5-1,83.3%,34-25,57.6%,0-2,0.0%,0,,,,,,,,,,,,R16 (Barcelona)
1985,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R64 (Barcelona)
Career,661,327,334,49.5%,762-814,48.4%,7480-7569,49.7%,129-127,50.4%,487,73.6%,25.2%,3.2%,3.2%,65.6%,66.9%,48.5%,60.6%,38.9%,49.7%,0.99,
