Date,Tournament,Surface,Rd,,Score
18-Sep-1967,Los Angeles,Hard,F,(1) Carole Graebner / Marty Riessen [USA] d. Ziegenfuss / Terry Addison [AUS],6-3 5-7 9-7
25-Oct-1964,San Diego Metro,,F,Ziegenfuss / Stephen Avoyer [USA] d. Georgia Turner [USA] / [],6-3 6-4
