Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Daniel Brands [GER],5,4,55.6%,9,4,5,44.4%,2009,2018,7,1.04,12.2%,3.7%,66.0%,79.7%,58.5%,72.5%,28.6%,55.6%,29.0%
7,Evgeny Donskoy [RUS],4,3,57.1%,1,0,1,0.0%,2011,2019,6,1.10,8.1%,4.2%,66.7%,74.4%,53.7%,67.5%,35.9%,64.3%,39.5%
7,Vincent Millot [FRA],3,4,42.9%,0,0,0,-,2009,2018,6,0.86,8.2%,5.2%,58.3%,65.9%,42.5%,56.1%,37.7%,39.0%,40.0%
7,Peter Gojowczyk [GER],4,3,57.1%,8,5,3,62.5%,2008,2017,5,1.03,6.7%,2.9%,67.1%,71.1%,56.2%,66.2%,34.9%,64.3%,54.5%
7,Niels Desein [BEL],6,1,85.7%,5,3,2,60.0%,2007,2015,2,1.34,16.1%,3.1%,67.1%,80.6%,50.9%,70.8%,39.2%,71.4%,33.3%
6,Thomaz Bellucci [BRA],1,5,16.7%,0,0,0,-,2009,2019,4,0.91,4.2%,5.1%,58.4%,66.8%,54.1%,61.5%,35.0%,55.9%,34.4%
6,Marinko Matosevic [AUS],3,3,50.0%,1,1,0,100.0%,2009,2017,5,1.07,8.9%,6.3%,61.9%,73.7%,44.7%,62.6%,39.9%,51.9%,44.4%
6,Konstantin Kravchuk [RUS],3,3,50.0%,4,2,2,50.0%,2009,2016,5,0.90,9.0%,6.1%,60.0%,78.5%,46.1%,65.5%,31.1%,79.5%,27.8%
6,Dustin Brown [GER],2,4,33.3%,4,2,2,50.0%,2007,2016,3,0.95,5.3%,2.0%,62.9%,68.8%,56.0%,64.1%,34.0%,59.1%,53.8%
5,Hiroki Moriya [JPN],3,2,60.0%,1,1,0,100.0%,2014,2022,5,1.20,8.5%,3.4%,65.4%,72.5%,48.0%,64.1%,43.1%,56.0%,47.2%
5,Sebastian Ofner [AUT],2,3,40.0%,1,0,1,0.0%,2017,2021,5,1.05,7.8%,5.6%,64.2%,71.5%,50.4%,64.0%,37.7%,61.3%,50.0%
5,Illya Marchenko [UKR],1,4,20.0%,1,0,1,0.0%,2010,2021,5,0.94,6.7%,4.5%,63.4%,68.4%,48.9%,61.2%,36.4%,64.9%,59.1%
5,Lukas Rosol [CZE],2,3,40.0%,1,0,1,0.0%,2009,2021,4,1.21,10.4%,4.8%,67.0%,77.9%,50.6%,68.9%,37.5%,75.0%,43.5%
5,Mischa Zverev [GER],4,1,80.0%,2,1,1,50.0%,2014,2020,5,1.18,7.6%,2.9%,65.0%,71.6%,56.4%,66.2%,39.8%,68.2%,44.8%
5,Marius Copil [ROU],3,2,60.0%,4,3,1,75.0%,2011,2019,5,1.04,7.1%,4.0%,65.1%,81.2%,52.0%,71.0%,30.1%,53.8%,37.5%
