Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Wimbledon R128,L vs Wawrinka,52.1%,34.2%,8.2%,3/3,2.63,58.3%,56.1%,43.5%,9.8%,2.50,71.4%,53.6%,20.0%,7.1%,2.80,40.0%
2017 Basel R32,L vs Mannarino,58.2%,41.5%,7.7%,7/0,2.52,4.8%,52.9%,40.7%,3.9%,2.49,8.8%,81.3%,42.3%,15.6%,2.57,0.0%
2015 Glasgow CH SF,W vs Guez,81.2%,55.4%,1.4%,0/1,2.22,1.9%,77.1%,48.1%,2.9%,2.18,3.6%,85.7%,63.3%,0.0%,2.27,0.0%
Career (3 matches),,63.1%,44.9%,6.0%,71.4%,2.47,22.3%,60.6%,44.2%,5.5%,2.40,29.9%,74.7%,46.5%,7.4%,2.55,12.8%
