Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Wimbledon R128,L vs Wawrinka,8.5%,71.4%,17.3%,59.3%,12.2%,30.8%,8.3%,2.5%,0.0%,2.1%,50.0%,66,71
2017 Basel R32,L vs Mannarino,3.5%,66.7%,9.3%,44.4%,11.2%,20.8%,20.0%,9.8%,11.8%,0.7%,50.0%,-39,2
2015 Glasgow CH SF,W vs Guez,1.5%,100.0%,7.3%,50.0%,11.3%,20.0%,30.0%,10.4%,28.6%,0.0%,-,-108,-84
Career (3 matches),,4.7%,72.7%,11.3%,52.7%,11.5%,22.1%,18.5%,8.4%,16.7%,0.7%,50.0%,-41,-10
